experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_training_parameters,method_tuned_parameters,method_training_episodes,method_train_seed_count,method_validation_seed_count,method_test_seed_count,method_uses_neural_policy,method_uses_decoder,method_checkpoint_version,method_rollout_action_mode,n_robots,n_loads,demand_ratio,heterogeneous_robots,communication_radius,assigned_robots,assignment_cost,captured_reward,coalition_success_rate,coalition_time,communication_messages,demand_satisfaction_ratio,energy_proxy_wh,estimated_arrival_time_s,idle_robots,max_assigned_travel_distance_m,mean_assigned_travel_distance_m,method_file_tag,method_title,optimality_gap_vs_oracle,oracle_reward,oracle_runtime_ms,priority_regret,robots_overassigned,robots_underassigned,runtime_ms,served_load_rate,strategy_switches,travel_distance_m
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2000,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,6,3,0.5,False,inf,3,17.356334737475763,4.17,1.0,1.0,18,1.0,86.78167368737881,11.907461236216701,3,7.739849803540856,5.785444912491921,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.0184374869337186,4.17,1.9913000287488103,0.0,0,0,0.08969998452812433,1.0,0,17.356334737475763
SP1_MC_recruitment_comparison,under_demand,under_demand_v06,2008,local_primal_dual_wrench_market,Local primal-dual wrench market,model_based,decentralized_local,proposed,local_primal_dual_wrench_proxy,proposed_local_variation,model_based_tuning_optional,local_primal_dual_wrench_rule,radius_limited_local_scores,0,0,5,0,0,0,0,False,False,,none,8,3,0.75,False,inf,6,31.094823669522107,5.22,1.0,1.0,24,1.0,155.47411834761053,14.36734570949554,2,9.338774711172102,5.182470611587018,proposed-model-based-decentralized-local-local-primal-dual-wrench-market,Local primal-dual wrench market [proposed | model_based | decentralized_local | local_primal_dual_wrench_proxy],0.006837538828590809,5.22,2.0906999707221985,0.0,0,0,0.9112999541684985,1.0,0,31.094823669522107
SP1_MC_recruitment_comparison,under_demand,under_demand_v06,2008,imitation_oracle,Data-driven imitation oracle,data_driven,decentralized,baseline,oracle_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_score_policy,local_robot_load_features,7,7,1,0,1000,200,200,False,False,sp1-imitation-linear-v1,supervised_or_static,8,3,0.75,False,inf,6,33.92550976962733,5.22,1.0,1.0,24,1.0,169.62754884813668,15.460563743946583,2,10.049366433565279,5.654251628271222,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],0.04518859825869194,5.22,2.0906999707221985,0.0,0,0,0.763899995945394,1.0,0,33.92550976962733
SP1_MC_recruitment_comparison,under_demand,under_demand_v06,2008,mappo_recruitment,MAPPO recruitment checkpoint,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,proposed_data_driven_variation,ctde_ppo_with_bc_warm_start,decentralized_neural_actor_with_quorum_decoder,local_features_plus_centralized_training,4674,9411,12,768,1000,200,200,True,True,sp1-mappo-v5,sampled_policy,8,3,0.75,False,inf,6,30.59014592636098,5.22,1.0,1.0,24,1.0,152.9507296318049,11.308781324336667,2,7.350707860818834,5.098357654393497,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],0.0,5.22,2.0906999707221985,0.0,0,0,11.775300023145974,1.0,0,30.59014592636098
SP1_MC_recruitment_comparison,under_demand,under_demand_v06,2008,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,8,3,0.75,False,inf,6,30.59014592636098,5.22,1.0,1.0,24,1.0,152.9507296318049,11.308781324336667,2,7.350707860818834,5.098357654393497,reference-model-based-oracle-centralized-oracle-reference,oracle reference [reference | model_based_oracle | centralized | exact_capacity_feasible_reference],0.0,5.22,2.0906999707221985,0.0,0,0,2.0906999707221985,1.0,0,30.59014592636098
SP1_MC_recruitment_comparison,under_demand,under_demand_v07,2008,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,8,3,0.75,True,inf,6,21.97831887280256,5.22,1.0,1.0,24,1.0,109.89159436401279,13.182053940921312,2,8.568335061598853,3.6630531454670936,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.02806209844330526,5.22,2.0468999864533544,0.0,0,0,0.09519990999251604,1.0,0,21.97831887280256
SP1_MC_recruitment_comparison,under_demand,under_demand_v07,2008,hungarian_expanded,Hungarian expanded,classic,centralized,baseline,hungarian_expanded,classic_centralized_baseline,none,centralized_hungarian_assignment,centralized_all_robot_load_pairs,0,0,0,0,0,0,0,False,False,,none,8,3,0.75,True,inf,6,19.59861403162943,5.22,1.0,1.0,24,1.0,97.99307015814716,10.124096590749685,2,6.580662783987296,3.2664356719382384,baseline-classic-centralized-hungarian-expanded,Hungarian expanded [baseline | classic | centralized | hungarian_expanded],0.0,5.22,2.0468999864533544,0.0,0,0,0.046600005589425564,1.0,0,19.59861403162943
SP1_MC_recruitment_comparison,under_demand,under_demand_v07,2008,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,8,3,0.75,True,inf,6,19.59861403162943,5.22,1.0,1.0,24,1.0,97.99307015814716,10.124096590749685,2,6.580662783987296,3.2664356719382384,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],0.0,5.22,2.0468999864533544,0.0,0,0,1.8869000487029552,1.0,0,19.59861403162943
SP1_MC_recruitment_comparison,under_demand,under_demand_v07,2008,cbba,CBBA-like auction,sota,decentralized,baseline,cbba_like_auction,sota_decentralized_baseline,none,distributed_auction_proxy,auction_bids,0,0,2,0,0,0,0,False,False,,none,8,3,0.75,True,inf,6,19.59861403162943,5.22,1.0,1.0,24,1.0,97.99307015814716,10.124096590749685,2,6.580662783987296,3.2664356719382384,baseline-sota-decentralized-cbba,CBBA-like auction [baseline | sota | decentralized | cbba_like_auction],0.0,5.22,2.0468999864533544,0.0,0,0,0.4144000122323632,1.0,0,19.59861403162943
SP1_MC_recruitment_comparison,under_demand,under_demand_v07,2008,replicator_cardinality,Replicator cardinality,model_based,decentralized,baseline,population_game_replicator,model_based_decentralized_baseline,model_based_tuning_optional,distributed_utility_rule,local_deficit_scores,0,0,4,0,0,0,0,False,False,,none,8,3,0.75,True,inf,7,28.996634855520043,5.22,1.0,1.0,24,1.0,144.9831742776002,13.182053940921312,1,8.568335061598853,4.142376407931435,baseline-model-based-decentralized-replicator-cardinality,Replicator cardinality [baseline | model_based | decentralized | population_game_replicator],0.11082390596063972,5.22,2.0468999864533544,0.0,1,0,0.13880000915378332,1.0,0,28.996634855520043
SP1_MC_recruitment_comparison,under_demand,under_demand_v07,2008,smith_cardinality,Smith cardinality,model_based,decentralized,proposed,smith_qr_cardinality,proposed_model_based_variation,model_based_tuning_optional,distributed_smith_qr_rule,local_capacity_scores,0,0,3,0,0,0,0,False,False,,none,8,3,0.75,True,inf,8,32.98426096128876,3.48,0.6666666666666666,nan,24,0.8333333333333334,164.9213048064438,13.698161861672297,0,8.903805210086993,4.123032620161095,proposed-model-based-decentralized-smith-cardinality,Smith cardinality [proposed | model_based | decentralized | smith_qr_cardinality],0.568217681579305,5.22,2.0468999864533544,1.7399999999999998,3,1,0.11939997784793377,0.6666666666666666,0,32.98426096128876
SP1_MC_recruitment_comparison,under_demand,under_demand_v07,2008,bnn_cardinality,BNN cardinality,model_based,decentralized,baseline,bnn_cardinality,model_based_decentralized_baseline,model_based_tuning_optional,distributed_nonlinear_utility_rule,local_deficit_scores,0,0,5,0,0,0,0,False,False,,none,8,3,0.75,True,inf,7,28.996634855520043,5.22,1.0,1.0,24,1.0,144.9831742776002,13.182053940921312,1,8.568335061598853,4.142376407931435,baseline-model-based-decentralized-bnn-cardinality,BNN cardinality [baseline | model_based | decentralized | bnn_cardinality],0.11082390596063972,5.22,2.0468999864533544,0.0,1,0,0.13070006389170885,1.0,0,28.996634855520043
SP1_MC_recruitment_comparison,under_demand,under_demand_v07,2008,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,model_based,decentralized,proposed,primal_dual_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_deficit_capacity_prices,0,0,4,0,0,0,0,False,False,,none,8,3,0.75,True,inf,6,19.59861403162943,5.22,1.0,1.0,24,1.0,97.99307015814716,10.124096590749685,2,6.580662783987296,3.2664356719382384,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],0.0,5.22,2.0468999864533544,0.0,0,0,0.510099926032126,1.0,0,19.59861403162943
SP1_MC_recruitment_comparison,under_demand,under_demand_v07,2008,primal_dual_wrench_market,Primal-dual wrench market,model_based,decentralized,proposed,primal_dual_wrench_proxy,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_wrench_rule,local_deficit_capacity_wrench_prices,0,0,5,0,0,0,0,False,False,,none,8,3,0.75,True,inf,6,19.59861403162943,5.22,1.0,1.0,24,1.0,97.99307015814716,10.124096590749685,2,6.580662783987296,3.2664356719382384,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],0.0,5.22,2.0468999864533544,0.0,0,0,0.9391000494360924,1.0,0,19.59861403162943
SP1_MC_recruitment_comparison,under_demand,under_demand_v07,2008,local_primal_dual_wrench_market,Local primal-dual wrench market,model_based,decentralized_local,proposed,local_primal_dual_wrench_proxy,proposed_local_variation,model_based_tuning_optional,local_primal_dual_wrench_rule,radius_limited_local_scores,0,0,5,0,0,0,0,False,False,,none,8,3,0.75,True,inf,6,19.59861403162943,5.22,1.0,1.0,24,1.0,97.99307015814716,10.124096590749685,2,6.580662783987296,3.2664356719382384,proposed-model-based-decentralized-local-local-primal-dual-wrench-market,Local primal-dual wrench market [proposed | model_based | decentralized_local | local_primal_dual_wrench_proxy],0.0,5.22,2.0468999864533544,0.0,0,0,0.9621999925002456,1.0,0,19.59861403162943
SP1_MC_recruitment_comparison,under_demand,under_demand_v07,2008,imitation_oracle,Data-driven imitation oracle,data_driven,decentralized,baseline,oracle_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_score_policy,local_robot_load_features,7,7,1,0,1000,200,200,False,False,sp1-imitation-linear-v1,supervised_or_static,8,3,0.75,True,inf,6,21.97831887280256,5.22,1.0,1.0,24,1.0,109.89159436401279,13.182053940921312,2,8.568335061598853,3.6630531454670936,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],0.02806209844330526,5.22,2.0468999864533544,0.0,0,0,0.855900114402175,1.0,0,21.97831887280256
SP1_MC_recruitment_comparison,under_demand,under_demand_v07,2008,mappo_recruitment,MAPPO recruitment checkpoint,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,proposed_data_driven_variation,ctde_ppo_with_bc_warm_start,decentralized_neural_actor_with_quorum_decoder,local_features_plus_centralized_training,4674,9411,12,768,1000,200,200,True,True,sp1-mappo-v5,sampled_policy,8,3,0.75,True,inf,6,19.59861403162943,5.22,1.0,1.0,24,1.0,97.99307015814716,10.124096590749685,2,6.580662783987296,3.2664356719382384,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],0.0,5.22,2.0468999864533544,0.0,0,0,13.693300075829029,1.0,0,19.59861403162943
SP1_MC_recruitment_comparison,under_demand,under_demand_v07,2008,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,8,3,0.75,True,inf,6,19.59861403162943,5.22,1.0,1.0,24,1.0,97.99307015814716,10.124096590749685,2,6.580662783987296,3.2664356719382384,reference-model-based-oracle-centralized-oracle-reference,oracle reference [reference | model_based_oracle | centralized | exact_capacity_feasible_reference],0.0,5.22,2.0468999864533544,0.0,0,0,2.0468999864533544,1.0,0,19.59861403162943
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2009,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,6,3,0.5,False,inf,3,14.671327085838572,4.17,1.0,1.0,18,1.0,73.35663542919286,16.042846660159878,3,10.42785032910392,4.8904423619461905,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.0676711051914351,4.17,1.9902000203728676,0.0,0,0,0.0782000133767724,1.0,0,14.671327085838572
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2009,hungarian_expanded,Hungarian expanded,classic,centralized,baseline,hungarian_expanded,classic_centralized_baseline,none,centralized_hungarian_assignment,centralized_all_robot_load_pairs,0,0,0,0,0,0,0,False,False,,none,6,3,0.5,False,inf,3,9.682802885484438,4.17,1.0,1.0,18,1.0,48.4140144274222,8.368194044230442,3,5.439326128749788,3.2276009618281463,baseline-classic-centralized-hungarian-expanded,Hungarian expanded [baseline | classic | centralized | hungarian_expanded],0.0,4.17,1.9902000203728676,0.0,0,0,0.0412999652326107,1.0,0,9.682802885484438
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2009,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,6,3,0.5,False,inf,3,9.682802885484438,4.17,1.0,1.0,18,1.0,48.4140144274222,8.368194044230442,3,5.439326128749788,3.2276009618281463,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],0.0,4.17,1.9902000203728676,0.0,0,0,1.950099947862327,1.0,0,9.682802885484438
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2009,cbba,CBBA-like auction,sota,decentralized,baseline,cbba_like_auction,sota_decentralized_baseline,none,distributed_auction_proxy,auction_bids,0,0,2,0,0,0,0,False,False,,none,6,3,0.5,False,inf,3,9.682802885484438,4.17,1.0,1.0,18,1.0,48.4140144274222,8.368194044230442,3,5.439326128749788,3.2276009618281463,baseline-sota-decentralized-cbba,CBBA-like auction [baseline | sota | decentralized | cbba_like_auction],0.0,4.17,1.9902000203728676,0.0,0,0,0.17289991956204176,1.0,0,9.682802885484438
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2009,replicator_cardinality,Replicator cardinality,model_based,decentralized,baseline,population_game_replicator,model_based_decentralized_baseline,model_based_tuning_optional,distributed_utility_rule,local_deficit_scores,0,0,4,0,0,0,0,False,False,,none,6,3,0.5,False,inf,4,14.648765593279318,4.17,1.0,1.0,18,1.0,73.2438279663966,8.368194044230442,2,5.439326128749788,3.6621913983198295,baseline-model-based-decentralized-replicator-cardinality,Replicator cardinality [baseline | model_based | decentralized | population_game_replicator],0.06736505051976588,4.17,1.9902000203728676,0.0,1,0,0.1047999830916524,1.0,0,14.648765593279318
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2009,smith_cardinality,Smith cardinality,model_based,decentralized,proposed,smith_qr_cardinality,proposed_model_based_variation,model_based_tuning_optional,distributed_smith_qr_rule,local_capacity_scores,0,0,3,0,0,0,0,False,False,,none,6,3,0.5,False,inf,6,26.353604478490638,4.17,1.0,1.0,18,1.0,131.76802239245322,9.447389939478725,0,6.140803460661171,4.392267413081773,proposed-model-based-decentralized-smith-cardinality,Smith cardinality [proposed | model_based | decentralized | smith_qr_cardinality],0.22614535339846195,4.17,1.9902000203728676,0.0,3,0,0.076299998909235,1.0,0,26.353604478490638
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2009,bnn_cardinality,BNN cardinality,model_based,decentralized,baseline,bnn_cardinality,model_based_decentralized_baseline,model_based_tuning_optional,distributed_nonlinear_utility_rule,local_deficit_scores,0,0,5,0,0,0,0,False,False,,none,6,3,0.5,False,inf,4,14.648765593279318,4.17,1.0,1.0,18,1.0,73.2438279663966,8.368194044230442,2,5.439326128749788,3.6621913983198295,baseline-model-based-decentralized-bnn-cardinality,BNN cardinality [baseline | model_based | decentralized | bnn_cardinality],0.06736505051976588,4.17,1.9902000203728676,0.0,1,0,0.1039999770000577,1.0,0,14.648765593279318
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2009,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,model_based,decentralized,proposed,primal_dual_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_deficit_capacity_prices,0,0,4,0,0,0,0,False,False,,none,6,3,0.5,False,inf,3,9.682802885484438,4.17,1.0,1.0,18,1.0,48.4140144274222,8.368194044230442,3,5.439326128749788,3.2276009618281463,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],0.0,4.17,1.9902000203728676,0.0,0,0,0.25290006306022406,1.0,0,9.682802885484438
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2009,primal_dual_wrench_market,Primal-dual wrench market,model_based,decentralized,proposed,primal_dual_wrench_proxy,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_wrench_rule,local_deficit_capacity_wrench_prices,0,0,5,0,0,0,0,False,False,,none,6,3,0.5,False,inf,3,9.682802885484438,4.17,1.0,1.0,18,1.0,48.4140144274222,8.368194044230442,3,5.439326128749788,3.2276009618281463,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],0.0,4.17,1.9902000203728676,0.0,0,0,0.22689998149871826,1.0,0,9.682802885484438
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2009,local_primal_dual_wrench_market,Local primal-dual wrench market,model_based,decentralized_local,proposed,local_primal_dual_wrench_proxy,proposed_local_variation,model_based_tuning_optional,local_primal_dual_wrench_rule,radius_limited_local_scores,0,0,5,0,0,0,0,False,False,,none,6,3,0.5,False,inf,3,9.682802885484438,4.17,1.0,1.0,18,1.0,48.4140144274222,8.368194044230442,3,5.439326128749788,3.2276009618281463,proposed-model-based-decentralized-local-local-primal-dual-wrench-market,Local primal-dual wrench market [proposed | model_based | decentralized_local | local_primal_dual_wrench_proxy],0.0,4.17,1.9902000203728676,0.0,0,0,0.25619997177273035,1.0,0,9.682802885484438
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2009,imitation_oracle,Data-driven imitation oracle,data_driven,decentralized,baseline,oracle_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_score_policy,local_robot_load_features,7,7,1,0,1000,200,200,False,False,sp1-imitation-linear-v1,supervised_or_static,6,3,0.5,False,inf,3,14.671327085838572,4.17,1.0,1.0,18,1.0,73.35663542919286,16.042846660159878,3,10.42785032910392,4.8904423619461905,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],0.0676711051914351,4.17,1.9902000203728676,0.0,0,0,0.42399996891617775,1.0,0,14.671327085838572
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2009,mappo_recruitment,MAPPO recruitment checkpoint,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,proposed_data_driven_variation,ctde_ppo_with_bc_warm_start,decentralized_neural_actor_with_quorum_decoder,local_features_plus_centralized_training,4674,9411,12,768,1000,200,200,True,True,sp1-mappo-v5,sampled_policy,6,3,0.5,False,inf,3,9.682802885484438,4.17,1.0,1.0,18,1.0,48.4140144274222,8.368194044230442,3,5.439326128749788,3.2276009618281463,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],0.0,4.17,1.9902000203728676,0.0,0,0,21.511099999770522,1.0,0,9.682802885484438
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2009,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,6,3,0.5,False,inf,3,9.682802885484438,4.17,1.0,1.0,18,1.0,48.4140144274222,8.368194044230442,3,5.439326128749788,3.2276009618281463,reference-model-based-oracle-centralized-oracle-reference,oracle reference [reference | model_based_oracle | centralized | exact_capacity_feasible_reference],0.0,4.17,1.9902000203728676,0.0,0,0,1.9902000203728676,1.0,0,9.682802885484438
SP1_MC_recruitment_comparison,under_demand,under_demand_v01,2009,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,6,3,0.5,True,inf,3,15.833320072023522,2.8200000000000003,0.6666666666666666,1.0,18,1.0,79.1666003601176,12.116594019151874,3,7.8757861124487185,5.277773357341174,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.3494841033397251,4.17,3.417199943214655,1.3499999999999996,0,0,0.1534000039100647,0.6666666666666666,0,15.833320072023522
SP1_MC_recruitment_comparison,under_demand,under_demand_v01,2009,hungarian_expanded,Hungarian expanded,classic,centralized,baseline,hungarian_expanded,classic_centralized_baseline,none,centralized_hungarian_assignment,centralized_all_robot_load_pairs,0,0,0,0,0,0,0,False,False,,none,6,3,0.5,True,inf,3,15.833320072023522,2.8200000000000003,0.6666666666666666,1.0,18,1.0,79.1666003601176,12.116594019151874,3,7.8757861124487185,5.277773357341174,baseline-classic-centralized-hungarian-expanded,Hungarian expanded [baseline | classic | centralized | hungarian_expanded],0.3494841033397251,4.17,3.417199943214655,1.3499999999999996,0,0,0.07349997758865356,0.6666666666666666,0,15.833320072023522
SP1_MC_recruitment_comparison,under_demand,under_demand_v01,2009,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,6,3,0.5,True,inf,4,21.039218140180186,4.17,1.0,1.0,18,1.0,105.19609070090092,14.084211238693367,2,9.15473730515069,5.259804535045046,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],0.0,4.17,3.417199943214655,0.0,1,0,3.4211999736726284,1.0,0,21.039218140180186
SP1_MC_recruitment_comparison,under_demand,under_demand_v01,2009,cbba,CBBA-like auction,sota,decentralized,baseline,cbba_like_auction,sota_decentralized_baseline,none,distributed_auction_proxy,auction_bids,0,0,2,0,0,0,0,False,False,,none,6,3,0.5,True,inf,3,15.833320072023522,2.8200000000000003,0.6666666666666666,1.0,18,1.0,79.1666003601176,12.116594019151874,3,7.8757861124487185,5.277773357341174,baseline-sota-decentralized-cbba,CBBA-like auction [baseline | sota | decentralized | cbba_like_auction],0.3494841033397251,4.17,3.417199943214655,1.3499999999999996,0,0,0.4539000801742077,0.6666666666666666,0,15.833320072023522
SP1_MC_recruitment_comparison,under_demand,under_demand_v01,2009,replicator_cardinality,Replicator cardinality,model_based,decentralized,baseline,population_game_replicator,model_based_decentralized_baseline,model_based_tuning_optional,distributed_utility_rule,local_deficit_scores,0,0,4,0,0,0,0,False,False,,none,6,3,0.5,True,inf,3,12.060003156668941,2.74,0.6666666666666666,nan,18,0.6666666666666666,60.300015783344705,9.560853979388092,3,6.21455508660226,4.02000105222298,baseline-model-based-decentralized-replicator-cardinality,Replicator cardinality [baseline | model_based | decentralized | population_game_replicator],0.3146334030993087,4.17,3.417199943214655,1.4299999999999997,1,1,0.21810003090649843,0.6666666666666666,0,12.060003156668941
SP1_MC_recruitment_comparison,under_demand,under_demand_v01,2009,smith_cardinality,Smith cardinality,model_based,decentralized,proposed,smith_qr_cardinality,proposed_model_based_variation,model_based_tuning_optional,distributed_smith_qr_rule,local_capacity_scores,0,0,3,0,0,0,0,False,False,,none,6,3,0.5,True,inf,6,36.48746210246558,1.35,0.3333333333333333,nan,18,0.6666666666666666,182.43731051232788,16.77162292070751,0,10.901554898459882,6.081243683744263,proposed-model-based-decentralized-smith-cardinality,Smith cardinality [proposed | model_based | decentralized | smith_qr_cardinality],1.152138280174106,4.17,3.417199943214655,2.82,4,1,0.18179998733103275,0.3333333333333333,0,36.48746210246558
SP1_MC_recruitment_comparison,under_demand,under_demand_v01,2009,bnn_cardinality,BNN cardinality,model_based,decentralized,baseline,bnn_cardinality,model_based_decentralized_baseline,model_based_tuning_optional,distributed_nonlinear_utility_rule,local_deficit_scores,0,0,5,0,0,0,0,False,False,,none,6,3,0.5,True,inf,3,15.833320072023522,2.8200000000000003,0.6666666666666666,1.0,18,1.0,79.1666003601176,12.116594019151874,3,7.8757861124487185,5.277773357341174,baseline-model-based-decentralized-bnn-cardinality,BNN cardinality [baseline | model_based | decentralized | bnn_cardinality],0.3494841033397251,4.17,3.417199943214655,1.3499999999999996,0,0,0.18700002692639828,0.6666666666666666,0,15.833320072023522
SP1_MC_recruitment_comparison,under_demand,under_demand_v01,2009,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,model_based,decentralized,proposed,primal_dual_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_deficit_capacity_prices,0,0,4,0,0,0,0,False,False,,none,6,3,0.5,True,inf,4,22.218483792487845,4.17,1.0,1.0,18,1.0,111.09241896243924,12.116594019151874,2,7.8757861124487185,5.554620948121961,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],0.018910373108511038,4.17,3.417199943214655,0.0,1,0,0.9057000279426575,1.0,0,22.218483792487845
SP1_MC_recruitment_comparison,under_demand,under_demand_v01,2009,primal_dual_wrench_market,Primal-dual wrench market,model_based,decentralized,proposed,primal_dual_wrench_proxy,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_wrench_rule,local_deficit_capacity_wrench_prices,0,0,5,0,0,0,0,False,False,,none,6,3,0.5,True,inf,4,22.218483792487845,4.17,1.0,1.0,18,1.0,111.09241896243924,12.116594019151874,2,7.8757861124487185,5.554620948121961,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],0.018910373108511038,4.17,3.417199943214655,0.0,1,0,0.7374999113380909,1.0,0,22.218483792487845
