source_path,locator,label,type,assumptions,domain,units,proof_status,dependencies,counterexample_check,claim_id,evidence_id,verdict,rationale,auditor,result_id,title,recommended_destination
"paper/sec_cfrd.tex","L302-L310","th:energia-libre","teorema","Cadena de Markov continua finita, reversible, pi positiva y tasas con balance detallado; mu_t absolutamente continua.","Distribución sobre una fibra finita conectada o por componente de soporte.","KL es adimensional; tasas c tienen s^-1 ponderado por probabilidad.","COMPLETE","Ecuación maestra; balance detallado; convexidad de log.","Con estados de pi=0 o tasas no reversibles, r y la simetrización usadas no están definidas.","NONE","NONE","CANDIDATE","La identidad es correcta y rigurosa, pero es un resultado estándar sin claim ni vínculo a una cadena implementada.","formal_audit_a","PAPER-FR-0040-th:energia-libre","Disipación exacta de la energía libre","monograph-candidate"
"paper/sec_cfrd.tex","L318-L329","th:gap-monotono","teorema","Mismos estados, potencial, pi y tasas comunes; nuevas aristas con conductancias no negativas; cadena finita reversible.","Comparación de soportes de una CTMC reversible.","Brecha gamma en s^-1; la cota exponencial usa t en s.","COMPLETE","Forma de Dirichlet; cociente de Rayleigh; desigualdad L2-TV.","Cambiar tasas comunes o la estacionaria al ampliar soporte invalida la monotonía; el enunciado las fija.","NONE","NONE","CANDIDATE","El teorema es válido bajo su acoplamiento exacto, pero falta evidencia de que los soportes del algoritmo real conserven pi y relojes.","formal_audit_a","PAPER-FR-0041-th:gap-monotono","La brecha espectral crece con el soporte","monograph-candidate"
"paper/sec_cfrd.tex","L341-L356","pr:cuatro-mecanismos","proposicion","Potenciales sobre conjuntos anidados, beta>0, componente finita y cadena reversible con distribución inicial absolutamente continua respecto a pi.","Descomposición de suboptimalidad esperada en una fibra atómica.","Potencial y términos de la cota comparten unidad solo si beta tiene unidad inversa de potencial.","COMPLETE_WITH_BOUND_DETAIL","Distribución de Gibbs; entropía; distancia TV; th:gap-monotono.","El último término no es simplemente e^{-gamma t}: lleva el prefactor 0.5*osc(Psi)*||mu0/pi-1||_L2.","NONE","NONE","CANDIDATE","La desigualdad principal es correcta, pero la frase de decaimiento debe conservar el prefactor y el nesting debe declararse.","formal_audit_a","PAPER-FR-0042-pr:cuatro-mecanismos","Cota de cuatro mecanismos","monograph-candidate"
"paper/sec_cierre.tex","L37-L50","th:potencial-valor","teorema","Payoff definido literalmente como contribución marginal de V; rama, estado Y y acción idle congelados.","Juego híbrido; añade identificaciones con continuaciones y externalidad no demostradas dentro del bloque.","V, costes y Gamma deberían compartir utilidad; la indicatriz B y H no están normalizadas explícitamente.","TAUTOLOGICAL_WITH_UNSUPPORTED_EXTENSIONS","def:valor-unificado; th:potencial; def:continuaciones; pr:commit; th:externalidad-atomica.","La identidad de potencial es definicional; no prueba que el V_H previo, commit y externalidad sean el mismo objeto con signos y unidades coincidentes.","NONE","NONE","NOT_FORMAL","El núcleo es wonderful-life por definición y las afirmaciones adicionales no se derivan en la prueba; no debe presentarse como nuevo teorema.","formal_audit_a","PAPER-FR-0043-th:potencial-valor","El potencial híbrido es el valor de misión","background-only"
"paper/sec_cierre.tex","L100-L117","th:entrega","teorema","Cinco hipótesis compuestas remiten a resultados previos, varios falsos o incompletos; no incluye equidad de servicio ni cota de espera.","Sistema híbrido estratégico-físico distribuido con contacto, tráfico y múltiples cargas.","La cota de revisiones es adimensional; W0/rho0 es tiempo de avance, no tiempo de pared; se mezclan ambos en la conclusión.","INVALID","th:dwell; th:cert; th:span; th:N-precios; HOCBF; arrendamiento; testigo.","Orden total evita ciclos pero no inanición; una carga certificable puede no reclutarse nunca. Paradas sin deadlock no tienen duración uniformemente acotada.","NONE","NONE","REJECT","La prueba hereda resultados inválidos y salta de progreso durante avance a terminación temporal global; no sostiene entrega segura finita.","formal_audit_a","PAPER-FR-0044-th:entrega","Entrega segura por el mecanismo distribuido","archive-only"
"paper/sec_clusters.tex","L24-L41","th:precio-seguridad","teorema","Multiplicador común tratado como congelado durante desviaciones; no impone factibilidad, signo, complementariedad ni estacionariedad conjunta.","Juego con restricción compartida HOCBF y precios por par.","lambda tiene unidad coste/unidad de psi; J y lambda psi son compatibles si esa escala se fija.","INVALID_AND_SELF_CORRECTED","th:potencial; th:vi; obs:precio-no-fuerza L109-L128.","Si lambda depende de z, su variación añade términos omitidos; si se congela, un reposo del payoff penalizado puede ser infactible y no ser vGNE.","NONE","NONE","REJECT","La propia fuente reconoce después que un multiplicador común congelado no basta para identificar reposos con equilibrio variacional.","formal_audit_a","PAPER-FR-0045-th:precio-seguridad","El precio de seguridad preserva la estructura variacional","archive-only"
"paper/sec_clusters.tex","L80-L97","th:rigidizacion","teorema","Coalición rígida y mapa G; mezcla una igualdad mecánica con una desigualdad de barrera/control.","Descomposición euclídea de fuerzas y interpretación de multiplicadores.","Fuerza interna en N; multiplicador de barrera no tiene en general unidad de fuerza, como reconoce L115-L128.","INVALID_IN_PART","Descomposición ker(G); pr:cota; obs:precio-no-fuerza.","Una barrera interna con holgura positiva tiene multiplicador cero mientras las reacciones de rigidez pueden ser no nulas; no se convierte una en otra.","NONE","NONE","REJECT","Los incisos b-c son álgebra válida, pero el inciso a y el título son falsos; la observación posterior los rebaja explícitamente a metáfora.","formal_audit_a","PAPER-FR-0046-th:rigidizacion","La rigidización convierte desigualdades en igualdades","archive-only"
"paper/sec_clusters.tex","L131-L138","co:agarre","corolario","Postula un apriete mínimo y un presupuesto compartido sin definir el modelo contacto-fricción que conecta ambos.","Precarga interna y región de wrench bajo cotas de actuador.","Apriete y cota en N; rho_W era margen normalizado y no se vincula dimensionalmente.","ABSENT_AND_UNDERDEFINED","th:rigidizacion; th:robusto.","La propia obs:agarre-no-monotono muestra dos regímenes; con fricción creciente la precarga puede ampliar el conjunto tangencial antes de consumir reserva.","NONE","NONE","REJECT","No es corolario de la descomposición del núcleo y carece de una relación formal entre sujeción, fricción y margen.","formal_audit_a","PAPER-FR-0047-co:agarre","Compromiso entre agarre y capacidad","archive-only"
"paper/sec_clusters.tex","L140-L148","th:dos-monotonias","teorema","Nuevo robot opcional con reacción cero admisible y sin nuevas restricciones; apoyo obligatorio añade filas al sistema cinemático.","Inclusión de conjuntos de wrench e intersección de restricciones cinemáticas locales.","Conjuntos mantienen unidades N/Nm y twist; las inclusiones son dimensionalmente coherentes.","COMPLETE","Álgebra de suma de conjuntos y kernels; C-SP2-CROSS-MONO-FORMAL.","Si la reacción cero no es admisible o cambia la geometría/normal vertical, la primera inclusión no se transfiere; la versión activa ya explicita esto.","C-SP2-CROSS-MONO-FORMAL","Subdocuments/SP2/sp2.tex; docs/04_CLAIMS_EVIDENCE.md","DUPLICATE","Es la misma no monotonía cinemática-mecánica ya incorporada al spine con supuestos más precisos.","formal_audit_a","PAPER-FR-0048-th:dos-monotonias","Dos monotonías opuestas","existing-active-claim"
"paper/sec_clusters.tex","L208-L218","pr:descomposicion-R","proposicion","G de rango fila completo, R SPD, igualdad Gf=w factible y ninguna cota/contacto activa.","Reparto cuadrático de esfuerzo en un espacio afín.","R debe convertir f^T R f en coste; la fórmula respeta las unidades si G y w están escalados consistentemente.","COMPLETE","KKT del mínimo cuadrático; base Z de ker(G).","Con restricciones activas la solución no tiene esa forma y el término cruzado puede no desaparecer para una descomposición arbitraria.","NONE","NONE","CANDIDATE","La descomposición ortogonal en métrica R está correctamente demostrada, pero no tiene claim/evidencia canónicos.","formal_audit_a","PAPER-FR-0049-pr:descomposicion-R","Descomposición de coste en tarea y precarga","monograph-candidate"
"paper/sec_clusters.tex","L245-L255","pr:tubo","proposicion","Error de seguimiento acotado durante todo el intervalo, cuerpos contenidos en discos y rotación común R.","Separación geométrica planar de dos cuerpos dentro de tubos rígidos.","Todas las distancias y radios en m.","COMPLETE","Desigualdad triangular inversa; invariancia de norma por rotación.","Si los cuerpos no caben en los discos declarados o la cota de error es solo muestreada, eliminar la barrera no es seguro.","NONE","NONE","CANDIDATE","La condición es una cota suficiente correcta; falta un procedimiento que certifique epsilon_i entre muestras y un claim trazado.","formal_audit_a","PAPER-FR-0050-pr:tubo","Eliminación interna mediante tubo","monograph-candidate"
