timestamp_utc,anchor_candidate_id,anchor_openalex_id,hop,direction,source,candidate_openalex_id,candidate_id,candidate_title,candidate_doi,stage1a_match_candidate_id,discovery_status,topic_relevance,preliminary_screening_decision,notes
2026-09-13T22:43:26.653506+00:00,C8E901D1895BA,W7211966439,one,backward,openalex,W3214218149,C21A5C922AE39,Multi-robot task allocation problem with multiple nonlinear criteria using branch and bound and genetic algorithms,10.1007/s11370-021-00393-4,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.658216+00:00,C8E901D1895BA,W7211966439,one,backward,openalex,W3150257791,C150C8764153C,Decentralized Task and Path Planning for Multi-Robot Systems,10.1109/lra.2021.3068103,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.659247+00:00,C8E901D1895BA,W7211966439,one,backward,openalex,W4406857017,CBC25DA3A52CA,Heterogeneous Multi-robot Task Allocation and Scheduling via Reinforcement Learning,10.1109/lra.2025.3534682,CBC25DA3A52CA,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.665366+00:00,C8E901D1895BA,W7211966439,one,backward,openalex,W4406891676,C5AB763B068E6,A Deep Reinforcement Learning-Assisted Multimodal Multiobjective Bilevel Optimization Method for Multirobot Task Allocation,10.1109/tevc.2025.3535954,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.671112+00:00,C8E901D1895BA,W7211966439,one,backward,openalex,W4409244923,C401A16D5BDB0,Dynamic and prioritized task scheduling of heterogeneous multi-robot systems using deep reinforcement learning,10.1016/j.neucom.2025.130184,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.672108+00:00,C8E901D1895BA,W7211966439,one,backward,openalex,W2624320520,CC452D4C064CA,Multirobot task allocation based on an improved particle swarm optimization approach,10.1177/1729881417710312,CC452D4C064CA,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.677123+00:00,C8E901D1895BA,W7211966439,one,backward,openalex,W4205951169,CC4D773011ED4,Reliable Task Allocation for Time-Triggered IoT-WSN Using Discrete Particle Swarm Optimization,10.1109/jiot.2021.3132452,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.683039+00:00,C8E901D1895BA,W7211966439,one,backward,openalex,W4386699410,C58FD63E3F184,A Centralized Task Allocation Algorithm for a Multi-Robot Inspection Mission With Sensing Specifications,10.1109/access.2023.3315130,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.688811+00:00,C8E901D1895BA,W7211966439,one,backward,openalex,W4396813723,C4D4A9B30488F,An indicator-based evolutionary algorithm with adaptive archive update cycle for multi-objective multi-robot task allocation,10.1016/j.neucom.2024.127836,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.693802+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2022485595,C2CB300E9F268,"An Evolutionary Many-Objective Optimization Algorithm Using Reference-Point-Based Nondominated Sorting Approach, Part I: Solving Problems With Box Constraints",10.1109/tevc.2013.2281535,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.694474+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W1971441460,C2532A0E421AE,Methods for task allocation via agent coalition formation,10.1016/s0004-3702(98)00045-9,C2532A0E421AE,already_in_stage1b,relevant_or_plausible,maybe_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.699638+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2110116921,C5C3A75EBC414,Adopt: asynchronous distributed constraint optimization with quality guarantees,10.1016/j.artint.2004.09.003,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.704754+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2156887976,C7EE87D774981,Coalition structure generation with worst case guarantees,10.1016/s0004-3702(99)00036-3,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.709638+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2902965010,CD866A9F0A344,Evolutionary Computation 1,10.1201/9781482268713,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.715407+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2074500080,C3162EC63A455,Reinforcement learning-based multi-agent system for network traffic signal control,10.1049/iet-its.2009.0070,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.720887+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W1831950995,C570AF57E31ED,Distributed evolutionary algorithms and their models: A survey of the state-of-the-art,10.1016/j.asoc.2015.04.061,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.726032+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2810048489,C6D29ABD052D7,Tasks Scheduling and Resource Allocation in Fog Computing Based on Containers for Smart Manufacturing,10.1109/tii.2018.2851241,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.731427+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W1993224387,C14A18602DDC2,Solving Distributed Constraint Optimization Problems Using Cooperative Mediation,10.1109/aamas.2004.249,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.737436+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W1595172192,C78D29D6D9C4F,Distributed Sensor Networks: A Multiagent Perspective,,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.742005+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W1969953660,C18050AD601A3,Ant colony intelligence in multi-agent dynamic manufacturing scheduling,10.1016/j.engappai.2007.03.008,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.746432+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2114225169,C81332276D271,Decentralized Coordination in RoboCup Rescue,10.1093/comjnl/bxq022,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.747332+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2088379700,C11FB161F508B,Allocating tasks in extreme teams,10.1145/1082473.1082584,C11FB161F508B,already_in_stage1b,not_relevant_under_v1,exclude,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.748314+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W1950636128,CFE80E994AC44,Coalition formation with spatial and temporal constraints,10.5555/1838186.1838191,CFE80E994AC44,already_in_stage1b,relevant_or_plausible,maybe_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.753418+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2791735754,C9F8E98430040,Distributed Cooperative Co-Evolution With Adaptive Computing Resource Allocation for Large Scale Optimization,10.1109/tevc.2018.2817889,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.755710+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W1794779762,C965ED14C42B8,A Distributed Anytime Algorithm for Dynamic Task Allocation in Multi-Agent Systems,10.1609/aaai.v25i1.7866,C965ED14C42B8,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.756600+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W1672284634,C51CD32ABA48C,Decentralised dynamic task allocation: a practical game: theoretic approach,,C51CD32ABA48C,already_in_stage1b,relevant_or_plausible,maybe_fulltext,match_method=openalex_id_exact;score=100.0
2026-09-13T22:43:26.761605+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2090909648,CA9995985832B,Task Allocation for Undependable Multiagent Systems in Social Networks,10.1109/tpds.2012.249,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.761689+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2282005763,C1758BD935FD5,Market-Based Multi-robot Coalition Formation,10.1007/4-431-35881-1_23,C1758BD935FD5,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.767328+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2735858878,C23A9081289BD,"A decentralized multi-agent unmanned aerial system to search, pick up, and relocate objects",10.1109/ssrr.2017.8088150,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.768337+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W659610042,CA112DB13324D,PSO-based Distributed Algorithm for Dynamic Task Allocation in a Robotic Swarm,10.1016/j.procs.2015.05.250,CA112DB13324D,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.772920+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2972970646,CC59C9F11DB85,Bipartite Consensus of Multi-Agent Systems With Intermittent Interaction,10.1109/access.2019.2940541,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.777517+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2793354656,C1D016B7772C3,Applying max-sum to teams of mobile sensing agents,10.1016/j.engappai.2018.02.017,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.781902+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2388132828,CBA288BADE04E,A New Fault Diagnosis Approach of Power Grid Based on Cooperative Expert System and Multi-agent Technology,,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.787089+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2896643387,C7D75457F6871,Cooperation Algorithms in Multi-Agent Systems for Dynamic Task Allocation: A Brief Overview,10.23919/chicc.2018.8483939,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.791258+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W2355572884,CD18273EA059E,Distributed task allocation method of manned/unmanned combat Agents,,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.793481+00:00,CC66E9A6E37AB,W3000206786,one,backward,openalex,W1548955532,CC8CBECCB109F,A scalable method for multiagent constraint optimization,,CC8CBECCB109F,already_in_stage1b,not_relevant_under_v1,exclude,match_method=openalex_id_exact;score=100.0
2026-09-13T22:43:26.798717+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W7162298693,C3AD46F00AA11,Adaptive Force Ratio Allocation for Multi-UAV Cooperative Multi-Target Encirclement,10.3390/drones10060406,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.800014+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W7161573740,C19F52F13A01B,"A Systematic Literature Review of Distributed Multi-Agent Task Allocation: Core Dimensions, Their Interrelationships, and a Repository",10.1109/tpds.2026.3694097,C19F52F13A01B,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.804745+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W7160409705,C426F4A083DBA,Hierarchical Evolutionary Multi-Agent Collaboration for Task Offloading Optimization in Computing Power Networks,10.1109/tccn.2026.3683897,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.809331+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W7163061999,CAFF2E8D7AE0B,Optimal Allocations of Multiple Tasks Using Optimization Techniques with Dynamic Load Criterion,10.5269/bspm.78734,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.814087+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4416926004,C2CA0AB7BDF88,The Confluence of Evolutionary Computation and Multi-Agent Systems: A Survey,10.1109/jas.2025.125246,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.820184+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4415042709,C1B3BAE6DB3A1,A novel swarm intelligence optimization method for efficient task allocation in industrial wireless sensor networks,10.1038/s41598-025-19527-0,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.825061+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4415050776,C3210B43F048A,Modeling and Solving Time‐Sensitive Task Allocation for USVs with Mixed Capabilities,10.1002/9781394355075.ch13,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.833031+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4412907386,C6AAE52918CE0,Optimizing Advertising Billboard Coverage in Urban Networks: A Population-Weighted Greedy Algorithm with Spatial Efficiency Enhancements,10.3390/ijgi14080300,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.839460+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4412914133,CBD750E8D2F16,Research on Task Allocation in Four-Way Shuttle Storage and Retrieval Systems Based on Deep Reinforcement Learning,10.3390/su17156772,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.844848+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4412598500,CB741A99F7292,A Comparative Analysis of Fairness and Satisfaction in Multi-Agent Resource Allocation: Integrating Borda Count and K-Means Approaches with Distributive Justice Principles,10.3390/math13152355,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.850171+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4413095947,C8F8AD9BADC9C,Recommendation System for Boarding House Rental Using Greedy Algorithm,10.1109/icera66156.2025.11087341,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.855030+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4411600240,CC3C19E8639A2,A Two-Layer Task Allocation Algorithm for Search and Rescue under Communication Constraints,10.1109/cec65147.2025.11043092,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.859857+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4410505091,C9AC579F48EA9,Path planning method for maritime dynamic target search based on improved GBNN,10.1007/s40747-025-01914-9,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.865456+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4408102638,CF4ABBE970379,B2RAM: Design and practical implementation of a secured information management framework for dynamic resource allocation using a novel 2-Tier blockchain model,10.1016/j.simpat.2025.103096,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.871024+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4409473879,CA97187183BC2,A Design Framework for Scalable and Adaptive Multi-Agent Coordination in Dynamic Environments: Addressing Concurrent Agent and Environment Interactions,10.1109/access.2025.3560988,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.876078+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4404924101,C62D66B30A4BC,Application of Task Allocation Algorithms in Multi-UAV Intelligent Transportation Systems: A Critical Review,10.3390/bdcc8120177,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.881264+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4403929904,C3952B851B614,Modeling and solving time-sensitive task allocation for USVs with mixed capabilities,10.1016/j.oceaneng.2024.119614,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.887605+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4402779278,C6927900D01F9,The Role of Multi-Agents in Digital Twin Implementation: Short Survey,10.1145/3697350,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.892659+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4403920047,CDF31B9CCABAC,Intelligent Student Management Information System Based on Genetic Algorithm,10.1109/aicit62434.2024.10730310,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.897915+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4401806049,CA32039FD7573,A Review of Multi-UAV Task Allocation Algorithms for a Search and Rescue Scenario,10.3390/jsan13050047,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.904347+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4400728765,CEA47FA0670A7,Game-theoretic distributed approach for heterogeneous-cost task allocation with budget constraints,10.1016/j.eswa.2024.124721,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.909022+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4391450386,CB8947113B467,Scalable Task Allocation with Communications Connectivity for Flying Ad-Hoc Networks,10.1007/s10846-024-02059-6,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.913690+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4399282555,C8CE99AEC5DCC,"Multi-Agent Systems: A Survey About Its Components, Framework and Workflow",10.1109/access.2024.3409051,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.919505+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4390414975,CE63005E1F61C,An efficient two-stage evolutionary algorithm for multi-robot task allocation in nuclear accident rescue scenario,10.1016/j.asoc.2023.111223,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.924994+00:00,CC66E9A6E37AB,W3000206786,one,forward,openalex,W4389011635,C930106CAB5FF,Controllable processing times with limited resources and energy consumption in flow shops: an assessment by simulation,10.1080/17509653.2023.2285774,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.930166+00:00,C981388000750,W3044361571,one,backward,openalex,W2963103847,C4EED72EB4BC5,A New Metaheuristic Bat-Inspired Algorithm,10.1007/978-3-642-12538-6_6,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.936975+00:00,C981388000750,W3044361571,one,backward,openalex,W4230846333,C24B4DC53E7AC,Fuzzy logic,10.1109/2.53,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.937709+00:00,C981388000750,W3044361571,one,backward,openalex,W2157488300,C826369480662,A Formal Analysis and Taxonomy of Task Allocation in Multi-Robot Systems,10.1177/0278364904045564,C826369480662,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.937809+00:00,C981388000750,W3044361571,one,backward,openalex,W2142544818,C4B439BC6A12D,Consensus-Based Decentralized Auctions for Robust Task Allocation,10.1109/tro.2009.2022423,C4B439BC6A12D,already_in_stage1b,relevant_or_plausible,maybe_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.938638+00:00,C981388000750,W3044361571,one,backward,openalex,W2113257089,C1F9F6F71FB03,Sold!: auction methods for multirobot coordination,10.1109/tra.2002.803462,C1F9F6F71FB03,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.939176+00:00,C981388000750,W3044361571,one,backward,openalex,W2144827113,C8AD2678DBB24,Market-Based Multirobot Coordination: A Survey and Analysis,10.1109/jproc.2006.876939,C8AD2678DBB24,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.939778+00:00,C981388000750,W3044361571,one,backward,openalex,W1972391046,C1C7038247100,A comprehensive taxonomy for multi-robot task allocation,10.1177/0278364913496484,C1C7038247100,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.940635+00:00,C981388000750,W3044361571,one,backward,openalex,W1471578414,C377732B757EB,Multi-robot Task Allocation: A Review of the State-of-the-Art,10.1007/978-3-319-18299-5_2,C377732B757EB,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.941295+00:00,C981388000750,W3044361571,one,backward,openalex,W2537545174,C79E45398E38A,A taxonomy for task allocation problems with temporal and ordering constraints,10.1016/j.robot.2016.10.008,C79E45398E38A,already_in_stage1b,relevant_or_plausible,maybe_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.941832+00:00,C981388000750,W3044361571,one,backward,openalex,W2162844575,C17C269799272,Market-based Multirobot Coordination for Complex Tasks,10.1177/0278364906061160,C17C269799272,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.942596+00:00,C981388000750,W3044361571,one,backward,openalex,W2103253102,C18214CC3DB4F,A Collaborative Multiagent Taxi-Dispatch System,10.1109/tase.2009.2028577,C18214CC3DB4F,already_in_stage1b,not_relevant_under_v1,exclude,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.944435+00:00,C981388000750,W3044361571,one,backward,openalex,W2756720074,C55AEC4EE9876,Distributed Task Rescheduling With Time Constraints for the Optimization of Total Task Allocations in a Multirobot System,10.1109/tcyb.2017.2743164,C55AEC4EE9876,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.946967+00:00,C981388000750,W3044361571,one,backward,openalex,W2148442026,CDF84B0B8AB7F,Dynamically formed heterogeneous robot teams performing tightly-coordinated tasks,10.1109/robot.2006.1641771,CDF84B0B8AB7F,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.947078+00:00,C981388000750,W3044361571,one,backward,openalex,W2088668112,C2A3DD50E6830,Repeated auctions for robust task execution by a robot team,10.1016/j.robot.2010.03.011,C2A3DD50E6830,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.947271+00:00,C981388000750,W3044361571,one,backward,openalex,W2942394565,CF1B86C7C2CEE,A distributed method for dynamic multi-robot task allocation problems with critical time constraints,10.1016/j.robot.2019.04.012,CF1B86C7C2CEE,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.950718+00:00,C981388000750,W3044361571,one,backward,openalex,W2606765271,C4683EB802944,"Reliable, Distributed Scheduling and Rescheduling for Time-Critical, Multiagent Systems",10.1109/tase.2017.2679278,C4683EB802944,already_in_stage1b,not_relevant_under_v1,exclude,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.951864+00:00,C981388000750,W3044361571,one,backward,openalex,W2088557785,CED10A94501DF,Time-extended multi-robot coordination for domains with intra-path constraints,10.1007/s10514-010-9202-3,CED10A94501DF,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.957192+00:00,C981388000750,W3044361571,one,backward,openalex,W2108772522,C6D54827C2467,Assessing optimal assignment under uncertainty: An interval-based algorithm,10.1177/0278364911404579,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.961727+00:00,C981388000750,W3044361571,one,backward,openalex,W2159084550,C71488351B007,Learning-enhanced market-based task allocation for oversubscribed domains,10.1109/iros.2007.4399534,,new_candidate,relevant_or_plausible,maybe_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.962832+00:00,C981388000750,W3044361571,one,backward,openalex,W2972650779,CBE18E767463B,FA–QABC–MRTA: a solution for solving the multi-robot task allocation problem,10.1007/s11370-019-00291-w,CBE18E767463B,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.963784+00:00,C981388000750,W3044361571,one,backward,openalex,W145376279,C720FECA4D07B,Multi-Robot Task Allocation for Performing Cooperative Foraging Tasks in an Initially Unknown Environment,10.1007/978-3-642-17764-4_2,C720FECA4D07B,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.970138+00:00,C981388000750,W3044361571,one,backward,openalex,W2296475330,C1126D8BDFA82,Multi-Level Partitioning and Distribution of the Assignment Problem for Large-Scale Multi-Robot Task Allocation,10.15607/rss.2011.vii.026,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
2026-09-13T22:43:26.975730+00:00,C981388000750,W3044361571,one,backward,openalex,W2295927337,C9058F543E967,A Distributable and Computation-flexible Assignment Algorithm: From Local Task Swapping to Global Optimality,10.15607/rss.2012.viii.033,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.976841+00:00,C981388000750,W3044361571,one,backward,openalex,W1487172044,C7866DDE8892B,Multi-Robot Task Allocation Based on Swarm Intelligence,10.5772/13106,C7866DDE8892B,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.977846+00:00,C981388000750,W3044361571,one,backward,openalex,W2004972157,CC9109F12C912,Competitive analysis of repeated greedy auction algorithm for online multi-robot task assignment,10.1109/icra.2012.6225195,CC9109F12C912,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.978815+00:00,C981388000750,W3044361571,one,backward,openalex,W1971331422,C8B7BD7FE421A,"Stochastic motion planning with path constraints and application to optimal agent, resource, and route planning",10.1109/icra.2012.6224707,C8B7BD7FE421A,already_in_stage1b,not_relevant_under_v1,exclude,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.985747+00:00,C981388000750,W3044361571,one,backward,openalex,W2126626584,CB551E29E8B9B,Accounting for uncertainty in simultaneous task and motion planning using task motion multigraphs,10.1109/icra.2012.6224885,,new_candidate,not_relevant_under_v1,exclude,match_method=new;score=0.0
2026-09-13T22:43:26.987053+00:00,C981388000750,W3044361571,one,backward,openalex,W1712004456,C5C7799FAEB21,A Spatial Queuing-Based Algorithm for Multi-Robot Task Allocation,10.3390/robotics4030316,C5C7799FAEB21,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.989322+00:00,C981388000750,W3044361571,one,backward,openalex,W2787923383,C06E2613B31FC,Cooperative Learning-Agents for Task Allocation Problem,10.1007/978-3-319-75175-7_93,C06E2613B31FC,already_in_stage1b,relevant_or_plausible,maybe_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.990641+00:00,C981388000750,W3044361571,one,backward,openalex,W2797358850,C8EE8FED1A218,FA-SETPOWER-MRTA: A Solution for Solving the Multi-Robot Task Allocation Problem,10.1007/978-3-319-89743-1_28,C8EE8FED1A218,already_in_stage1b,relevant_or_plausible,include_fulltext,match_method=doi_exact;score=100.0
2026-09-13T22:43:26.996732+00:00,C981388000750,W3044361571,one,backward,openalex,W2148587452,C651FE06C5F94,Tunable routing solutions for multi-robot navigation via the assignment problem: A 3D representation of the matching graph,10.1109/icra.2012.6224704,,new_candidate,relevant_or_plausible,include_fulltext,match_method=new;score=0.0
