exact_query,exact_result_count,exact_exact_in_snippet,exact_top_url,exact_top_title,exact_urls_first_five,unquoted_query,unquoted_result_count,longest_consecutive_query_words,unquoted_top_url,unquoted_top_title,unquoted_urls_first_five,verdict,rationale,checked_at_utc
"""dentro de 48 pasos ocho pasos consecutivos sin movimiento definen un bloqueo""","5","false","https://id.scribd.com/document/416554577/Compendio-de-deportes-inclusivos-Asuncion-Paraguay","Compendio de Deportes Inclusivos - Asunción, Paraguay | PDF | Árbitro | Asociación de Futbol","https://id.scribd.com/document/416554577/Compendio-de-deportes-inclusivos-Asuncion-Paraguay | https://sisjur.bogotajuridica.gov.co/sisjur/normas/Norma1.jsp?i=62503 | https://www.boe.es/buscar/act.php?id=BOE-A-2022-17105&p=20230804&tn=0 | https://source.android.com/docs/compatibility/8.1/android-8.1-cdd?hl=es-419 | https://peterball12.wordpress.com/author/peterball12/page/24/","dentro de 48 pasos ocho pasos consecutivos sin movimiento definen un bloqueo","5","2","https://viox.com/es/mcb-lockout-tagout-procedures-industrial-safety/","Procedimientos de bloqueo y etiquetado de MCB: Seguridad industrial","https://viox.com/es/mcb-lockout-tagout-procedures-industrial-safety/ | https://www.bitrix24.mx/articles/herramientas-agiles-mostrar-bloqueos-antes-reunion.php | https://www.fivb.com/wp-content/uploads/2024/03/FIVB_Coach_Manual_ES.pdf | https://www.insst.es/documentacion/colecciones-tecnicas/ntp-notas-tecnicas-de-prevencion/38-serie-ntp-numeros-1215-a-1228-ano-2025/ntp-1220-dispositivos-de-enclavamiento-con-bloqueo-del-resguardo-2025 | https://stepnscroll.app/es/guides/apps-que-bloquean-apps-hasta-que-caminas","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:50Z"
"""desplazar el primer candidato añadido al puesto liberado máx 16 s llega""","0","false","","","","desplazar el primer candidato añadido al puesto liberado máx 16 s llega","5","2","https://actualidadcivil.pe/normas-legales/resolucion-1630-2026-jne/b9081816-5e67-44e6-8b0a-bcd36dd89374","Resolución Nº 1630-2026-JNE | Actualidad Civil","https://actualidadcivil.pe/normas-legales/resolucion-1630-2026-jne/b9081816-5e67-44e6-8b0a-bcd36dd89374 | https://busquedas.elperuano.pe/dispositivo/NL/2542208-1 | https://www.juntaelectoralcentral.es/cs/jec/loreg/contenido?idContenido=2720158&p=1379061423059&template=Loreg%2FJEC_Contenido | https://support.manatal.com/docs/es/move-a-candidate-in-the-job-pipeline | https://mercurio-legal.com/normas/resolucion-1630-2026-jne","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:52Z"
"""exactamente mochila 0 1 que es NP difícil La transformación polinómica establece""","1","false","https://dokumen.pub/introduccion-al-diseo-y-analisis-de-algoritmos-un-enfoque-estrategico-primera-edicion-9789701061244-9701061241.html","Introducción al diseño y análisis de algoritmos: un enfoque estratégico [Primera edición.] 9789701061244, 9701061241 - DOKUMEN.PUB","https://dokumen.pub/introduccion-al-diseo-y-analisis-de-algoritmos-un-enfoque-estrategico-primera-edicion-9789701061244-9701061241.html","exactamente mochila 0 1 que es NP difícil La transformación polinómica establece","5","3","https://es.wikipedia.org/wiki/Problema_de_la_mochila_cuadr%C3%A1tica","Problema de la mochila cuadrática","https://es.wikipedia.org/wiki/Problema_de_la_mochila_cuadr%C3%A1tica | https://www.scielo.cl/scielo.php?pid=S0718-56932025000200071&script=sci_arttext&tlng=es | https://mogollonwilmer.com/herramientas/mochila | https://es.wikipedia.org/wiki/Totalmente_NP-completo | https://es.wikipedia.org/wiki/NP-hard","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:55Z"
"""físico se impone y un precio la inactividad no tiene restricción compartida""","5","false","https://revistas.pucp.edu.pe/public/documentos/derechopucp/ebook-derecho-pucp-87-0.html","Derecho PUCP N° 87: Diálogos entre el sistema de derecho civil y el common law","https://revistas.pucp.edu.pe/public/documentos/derechopucp/ebook-derecho-pucp-87-0.html | https://fr.scribd.com/document/390921759/Marketing-2013 | https://www.indisa.es/dicc_listado.php | https://www.scribd.com/document/373342059/El-ensayo-en-Antioquia-pdf | https://www.ieturolenses.org/revista_turia/index.php/blog/cat/view/identifier/lecturas/?limit=50&p=6","físico se impone y un precio la inactividad no tiene restricción compartida","5","2","https://www.boe.es/eli/es-ib/l/2023/02/07/2","BOE-A-2023-13669 Ley 2/2023, de 7 de febrero, de la actividad física y el deporte de las Illes Balears.","https://www.boe.es/eli/es-ib/l/2023/02/07/2 | https://www.boe.es/buscar/act.php?id=BOE-A-2023-13669 | https://www.infobae.com/salud/fitness/2017/11/15/el-precio-de-la-inactividad-como-responde-el-cuerpo-cuando-dejamos-de-hacer-ejercicio// | https://www.clinicbarcelona.org/noticias/es-lo-mismo-ser-una-persona-sedentaria-que-fisicamente-inactiva | https://fhinstitute.com/los-socios-que-pagan-y-no-vienen-que-hacer-con-la-permanencia-silenciosa/","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:17:58Z"
"""invariantes exigen mensajes coherentes y no cubren dinámica continua contacto localización ni""","5","false","https://sidof.segob.gob.mx/notas/docFuente/4805999","Diario Oficial de la Federación 1983","https://sidof.segob.gob.mx/notas/docFuente/4805999 | https://www.dateas.com/es/boe/2007/01/05/real-decreto-16312006-de-29-de-diciembre-por-el-que-se-4932689 | https://www.juntadeandalucia.es/boja/2016/145/52 | https://juandomingofarnos.wordpress.com/ | https://s-nt-s.github.io/GSI/gsitic.wordpress.com/bloque_3.html","invariantes exigen mensajes coherentes y no cubren dinámica continua contacto localización ni","5","2","https://repositorio.uam.es/server/api/core/bitstreams/b34c4abd-6a4c-4706-a15d-27420990d6ba/content","COMUNICACIÓN","https://repositorio.uam.es/server/api/core/bitstreams/b34c4abd-6a4c-4706-a15d-27420990d6ba/content | https://zaguan.unizar.es/record/135523/files/TESIS-2024-206.pdf%3B | https://learn.microsoft.com/es-es/dotnet/framework/debug-trace-profile/code-contracts | https://invaris-ai.com/specification.html | https://www.itvia.online/pub/equivalencia-parcial-preservacion-e-invariancia-local-entre-regimenes-en-el-sistema-vectorial-sv/release/1","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:00Z"
"""juego eliminó miembros unilateralmente redundantes a diferencia del voraz con efecto medio""","4","false","https://es.scribd.com/document/676529339/Tesis-de-Wilde","Tesis de Wilde | PDF | Filosofía | Estudios de idiomas extranjeros","https://es.scribd.com/document/676529339/Tesis-de-Wilde | https://pt.scribd.com/document/371427060/incluye-portada-La-Nueva-Economi-a-pdf | https://www.lizamabogados.cl/alertas_/ | https://lagacetadesanjuan.webnode.page/","juego eliminó miembros unilateralmente redundantes a diferencia del voraz con efecto medio","5","3","https://www.cardtrader.com/es/cards/thunderblust-modern-masters-2015","Trueno voraz Modern Masters 2015 | Magic | CardTrader","https://www.cardtrader.com/es/cards/thunderblust-modern-masters-2015 | https://malagaltered.com/2026/02/06/disenando-unicas-un-ano-despues/ | https://www.cac.cat/sites/default/files/2017-05/Analisis_significacion_videojuego_OPerez.pdf | https://www.pocket-judge.com/guides/replacement-effects-guide | https://magic.wizards.com/es/news/making-magic/mechanical-color-pie-2017-2017-06-05","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:06Z"
"""llegada al destino exigen endpoints distintos Una detención puede conservar distancia durante""","0","false","","","","llegada al destino exigen endpoints distintos Una detención puede conservar distancia durante","5","2","https://support.google.com/waymo/answer/10367962?hl=es-419","Agregar paradas - Ayuda de Waymo","https://support.google.com/waymo/answer/10367962?hl=es-419 | https://support.apple.com/es-es/105104 | https://support.apple.com/es-la/105104 | https://sidof.segob.gob.mx/notas/docFuente/5649525 | https://boe.es/buscar/act.php?id=BOE-A-1996-3307&p=20220413&tn=1","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:09Z"
"""obtiene la desigualdad variacional del juego con restricciones compartidas Su solución coincide""","5","false","https://dof.gob.mx/nota_detalle_popup.php?codigo=5108394","DOF - Diario Oficial de la Federación","https://dof.gob.mx/nota_detalle_popup.php?codigo=5108394 | https://www.scribd.com/document/823883026/Libro-Memorias-de-Investigacion-Segunda-Edicion-Seccional-Antioquia-y-Choco-2020 | https://www.scribd.com/document/374845689/Examenes-de-Admision-Del-1990-2011-UNSCH | https://livrozilla.com/doc/727419/actas-del---pontificia-universidad-cat%C3%B3lica-de-chile | https://www.scribd.com/document/899942270/PE-202412-La-Inteligencia-Artificial-y-La-Red-Electrica","obtiene la desigualdad variacional del juego con restricciones compartidas Su solución coincide","5","3","https://pmc.ncbi.nlm.nih.gov/articles/PMC5514358/","Games and teams with shared constraints - PMC","https://pmc.ncbi.nlm.nih.gov/articles/PMC5514358/ | https://faculty.up.edu.pe/es/publications/rosen-games-on-banach-spaces-quasi-convex-case/ | https://www.alphaxiv.org/es/abs/1703.05388 | https://upcommons.upc.edu/server/api/core/bitstreams/3a765e50-4438-4f3d-8200-92cc48a2f897/content | https://www.sciencedirect.com/science/article/abs/pii/S0377221722008244","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:11Z"
"""optimalidad puede recuperarse en clases restringidas que excluyan ese par o compartan""","0","false","","","","optimalidad puede recuperarse en clases restringidas que excluyan ese par o compartan","5","1","https://www.alphaxiv.org/es/abs/2304.03104","Exploración Restringida en Aprendizaje por Refuerzo con Preservación de la Optimalidad | alphaXiv","https://www.alphaxiv.org/es/abs/2304.03104 | https://www.juntadeandalucia.es/educacion/descargas/recursos/lectura/html/concrecion-aula.html | https://smootables.com/es/resources/docs/recipes/team-teaching | https://la.mathworks.com/help/optim/ug/first-order-optimality-measure.html | https://www.oecd.org/es/publications/claves-para-una-ensenanza-de-alta-calidad_c7a96927-es/full-report/fostering-classroom-interaction_75e0ccd7.html","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:17Z"
"""piloto de 36 instancias el confirmatorio cruzó cuatro regímenes y 30 semillas""","5","false","https://esdocs.com/doc/1622730/xi-congreso-argentino-de-virolog%C3%ADa-ii-congreso","XI Congreso Argentino de Virología II Congreso","https://esdocs.com/doc/1622730/xi-congreso-argentino-de-virolog%C3%ADa-ii-congreso | https://www.programadelfin.com.mx/web-delfin2021/recursos/memoriaverano2021/paginas/resumenes-est-v.htm | https://www.programadelfin.com.mx/web-delfin2022/recursos/memoriaverano2022/paginas/resumenes-estudiantes.php?letra=B | https://esdocs.com/doc/1799976/libro-de-res%C3%BAmenes | https://www.programadelfin.com.mx/web-delfin2024/recursos/memoriaverano2024/paginas/resumenes-estudiantes.php?letra=E","piloto de 36 instancias el confirmatorio cruzó cuatro regímenes y 30 semillas","5","2","https://es.scribd.com/document/407450630/seleccion-masal","Selección Masal en Maíz: Métodos y Resultados | PDF | Maíz | Gene","https://es.scribd.com/document/407450630/seleccion-masal | https://repositorio.undc.edu.pe/backend/api/core/bitstreams/22e6c7c8-b788-4836-ad1d-498c76330c7d/content | https://www.clubensayos.com/Ciencia/EXPERIMENTOS-FACTORIALES-CON-CLASIFICACI%C3%93N-CRUZADA/5209109.html | https://cybertesis.unmsm.edu.pe/backend/api/core/bitstreams/0c0205ce-f700-4727-a675-e8962d1796aa/content | https://www.studocu.com/es-mx/document/universidad-juarez-del-estado-de-durango/bioestadistica-ii/pruebas-bloques-al-azar/5736120","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:20Z"
"""por lo que el negativo del gradiente más el precio compartido coincide""","5","false","https://www.boe.es/buscar/doc.php?id=BOE-A-2023-5582","BOE-A-2023-5582 Resolución de 23 de febrero de 2023, de la Comisión Nacional de los Mercados y la Competencia, por la que se aprueban las reglas de funcionamiento de los mercados diario e intradiario de energía eléctrica para su adaptación al régimen económico de energías renovables y evolución del comité de agentes del mercado.","https://www.boe.es/buscar/doc.php?id=BOE-A-2023-5582 | https://proyectodescartes.org/iCartesiLibri/materiales_didacticos/Valor_del_Dinero_2/index.html | https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=9198 | https://www.econash.com/glosario | https://www.contratosdelsectorpublico.es/normativa/trlcsp/trlcsp-articulos/2496-articulo-1-trlcsp-360.html","por lo que el negativo del gradiente más el precio compartido coincide","5","4","https://es.khanacademy.org/math/multivariable-calculus/applications-of-multivariable-derivatives/optimizing-multivariable-functions/a/what-is-gradient-descent","Descenso de gradiente (artículo) | Khan Academy","https://es.khanacademy.org/math/multivariable-calculus/applications-of-multivariable-derivatives/optimizing-multivariable-functions/a/what-is-gradient-descent | https://www.alphaxiv.org/es/abs/2505.18830 | https://es.wikipedia.org/wiki/Gradiente_morfol%C3%B3gico | https://fad.unsa.edu.pe/bancayseguros/wp-content/uploads/sites/4/2019/03/INVESTIGACION-DE-OPERACIONES-ROBERTO-CARRO.pdf | https://www.ibm.com/es-es/think/topics/gradient-descent","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:24Z"
"""por ranking y cuórum QR aplicado a la relajación de Smith reducirá""","0","false","","","","por ranking y cuórum QR aplicado a la relajación de Smith reducirá","5","3","https://pubmed.ncbi.nlm.nih.gov/9887286/","Relaxation effects in a system of a spin-1/2 nucleus coupled to a quadrupolar spin subjected to RF irradiation: evaluation of broadband decoupling schemes.","https://pubmed.ncbi.nlm.nih.gov/9887286/ | https://qiskit-community.github.io/qiskit-optimization/locale/es_UN/explanations/qrao.html | https://tesis.ipn.mx/jspui/bitstream/123456789/22426/1/Interpretaci%C3%B3n%20y%20aplicaci%C3%B3n%20de%20registros%20de%20resonancia%20magn%C3%A9tica%20nuclear.pdf | https://openalex.org/W2133677939 | https://diposit.ub.edu/dspace/bitstream/2445/41828/2/02.AGS_2de3.pdf","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:26Z"
"""porque el reparto satura los esfuerzos antes de mover la huella compuesta""","5","false","https://tipitaka.paauksociety.org/index_list.php?book_no=2304&script=_sinhala&translation=spanish","Tipiṭaka Translation","https://tipitaka.paauksociety.org/index_list.php?book_no=2304&script=_sinhala&translation=spanish | https://www.textos.info/jose-tomas-de-cuellar/articulos-ligeros-sobre-asuntos-trascendentales-2/ebook | https://www.gutenberg.org/files/49388/49388-h/49388-h.htm | https://disenosocial.org/gestion-del-tiempo-y-diseno-social/ | https://www.gutenberg.org/files/77334/77334-h/77334-h.htm","porque el reparto satura los esfuerzos antes de mover la huella compuesta","5","3","https://www.fluenta.io/guias/balanceo-de-linea-y-cuello-de-botella-en-un-modulo","Balanceo de línea y cuello de botella en un módulo · Fluenta","https://www.fluenta.io/guias/balanceo-de-linea-y-cuello-de-botella-en-un-modulo | https://www.wp1025403.server-he.de/es/blog/2026/07/fast-tracking-contouring | https://transversal-1.webs.upv.es/memoriasPDF/Dejar%20huella.pdf | https://www2.sgc.gov.co/Publicaciones/Cientificas/NoSeriadas/Documents/Clasificacion-MM-Terrenos-Geologicos-Colombia.pdf | https://docs.netapp.com/es-es/data-infrastructure-insights/insights_shared_resources_under_stress.html","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:28Z"
"""primal dual actualizan esos multiplicadores junto con las decisiones bajo convexidad monotonicidad""","1","false","https://paperzz.com/doc/7402277/annex-3","annex 3","https://paperzz.com/doc/7402277/annex-3","primal dual actualizan esos multiplicadores junto con las decisiones bajo convexidad monotonicidad","5","3","https://epubs.siam.org/doi/10.1137/0314020","Combined Primal–Dual and Penalty Methods for Convex Programming | SIAM Journal on Control and Optimization","https://epubs.siam.org/doi/10.1137/0314020 | https://www.alphaxiv.org/es/abs/1703.05388 | https://www.sciencedirect.com/science/article/pii/S100757042600907X | https://www.sciencedirect.com/science/article/pii/S2772662226000536 | https://repositorio.udec.cl/server/api/core/bitstreams/c1fd161a-d47b-41fa-acce-b902e6a4299f/content","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:31Z"
"""recibe la variante de anillo ejecuta cuatro rondas de consenso para estimarlo""","3","false","https://studylib.es/doc/1753012/s2001039_es-%C2%A0-pdf---2.072-mb","S2001039_es   PDF | 2.072 Mb","https://studylib.es/doc/1753012/s2001039_es-%C2%A0-pdf---2.072-mb | https://surnoticias.com/component/osmap/?id=1&view=html | https://godues.blogspot.com/2016/10/","recibe la variante de anillo ejecuta cuatro rondas de consenso para estimarlo","5","3","https://tesiunamdocumentos.dgb.unam.mx/ptd2015/agosto/0733935/0733935.pdf","TESIS: Estudio de sistemas adaptables de ruteo para sistemas distribuidos móviles","https://tesiunamdocumentos.dgb.unam.mx/ptd2015/agosto/0733935/0733935.pdf | https://pmc.ncbi.nlm.nih.gov/articles/PMC7393490/ | https://pmc.ncbi.nlm.nih.gov/articles/PMC4287941/ | https://www.sciencedirect.com/topics/computer-science/election-algorithm | https://www.researchgate.net/publication/236693891_Multi-Ring_Paxos","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:33Z"
"""reemplazos pueden desplazarse en paralelo por lo que el último llega antes""","5","false","https://id.scribd.com/document/469016559/MANUAL-DE-PLANEACION-Y-DISENO-PARA-LA-ADMINISTRACION-DEL-TRANSITO-Y-EL-TRANSPORTE-pdf","Manual de Planeación y Diseño para La Administración Del Tránsito y El Transporte PDF | PDF | Transporte | Transporte público","https://id.scribd.com/document/469016559/MANUAL-DE-PLANEACION-Y-DISENO-PARA-LA-ADMINISTRACION-DEL-TRANSITO-Y-EL-TRANSPORTE-pdf | https://oscargaitan.org/philosophy-of-time/metaphysics/ontology/temporal-ontology/2026/08/25/la-topologia-del-tiempo-es.html | https://id.scribd.com/document/416554577/Compendio-de-deportes-inclusivos-Asuncion-Paraguay | https://www.cat.com/es_ES/products/new/equipment/excavators/large-excavators/128240.html | https://www.insst.es/documentacion/colecciones-tecnicas/ntp-notas-tecnicas-de-prevencion/32-serie-ntp-numeros-1101-a-1135-ano-2018/notas-tecnicas-de-prevencion.-serie-32-n-1101-a-1135-","reemplazos pueden desplazarse en paralelo por lo que el último llega antes","5","3","https://es.wikipedia.org/wiki/Registro_de_desplazamiento","Registro de desplazamiento","https://es.wikipedia.org/wiki/Registro_de_desplazamiento | https://openstax.org/books/f%C3%ADsica-universitaria-volumen-3/pages/5-2-relatividad-de-la-simultaneidad | https://espanol.libretexts.org/Vocacional/Tecnologia_Electronica/Libro%3A_Circuitos_Electricos_IV_-_Circuitos_Digitales_%28Kuphaldt%29/12%3A_Registros_de_turnos/12.03%3A_Registros_de_cambio | https://espanol.libretexts.org/Fisica/Libro%3A_Mecanica_y_Relatividad_%28Idema%29/11%3A_Transformaciones_de_Lorentz/11.03%3A_Algunas_consecuencias_de_las_transformaciones_de_Lorentz | https://espanol.libretexts.org/Bookshelves/Vocacional/Tecnologia_Electronica/Libro%3A_Circuitos_Electricos_IV_-_Circuitos_Digitales_%28Kuphaldt%29/12%3A_Registros_de_turnos/12.03%3A_Registros_de_cambio","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:35Z"
"""resolvieron con la guardia puntual mientras el pasillo opuesto necesitó propiedad temporal""","5","false","https://www.gutenberg.org/files/63412/63412-h/63412-h.htm","Lo prohibido (novela completa), by Benito Pérez Galdós—A Project Gutenberg eBook","https://www.gutenberg.org/files/63412/63412-h/63412-h.htm | https://pt.scribd.com/document/1051555421/2DO-MATERIAL-DE-ESTUDIOS-HUMANIDADES-CEPREUNI-2026-2 | https://www.cervantesvirtual.com/obra-visor/obras-jocosas-y-satiricas-de-el-curioso-parlante--0/html/fede1ce6-82b1-11df-acc7-002185ce6064_5.html | https://fliphtml5.com/bxikb/chma/EDICION/ | https://www.gutenberg.org/files/51689/51689-h/51689-h.htm","resolvieron con la guardia puntual mientras el pasillo opuesto necesitó propiedad temporal","5","2","https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-118-2022-368960/texto","TEXTO ORIGINAL - Resolución 118 / 2022 - AGENCIA DE ADMINISTRACION DE BIENES DEL ESTADO | Argentina.gob.ar","https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-118-2022-368960/texto | https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-116-2023-386791/texto | https://www.iberley.es/jurisprudencia/sentencia-contencioso-administrativo-tribunal-superior-justicia-sala-lo-contencioso-administrativo-22-4-26-1840762359 | https://elperuano.pe/normaselperuano/2018/08/14/1680450-1/1680450-1.htm | https://www.boe.es/gazeta/dias/1866/08/06/pdfs/GMD-1866-218.pdf","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:38Z"
"""salidas cumplió el cierre lógico Smith QR produjo ocupaciones cero o exactas""","5","false","https://doczz.net/doc/717031/instituciones-oficiales-que-auspician-dise%C3%B1o-en-palermo-2010","Instituciones Oficiales que auspician Diseño en Palermo 2010 - mexico and central america","https://doczz.net/doc/717031/instituciones-oficiales-que-auspician-dise%C3%B1o-en-palermo-2010 | https://esdocs.com/doc/2176769/ciudades-de-la-gente-3 | https://ru.scribd.com/document/716484118/Riunne-Facena-Li-Irrazabal-dapozo-3 | https://www.programadelfin.com.mx/web-delfin2019/recursos/memoriaverano2019/paginas/resumenes-est-h.htm | https://apuntesdebarrio.blogspot.com/p/a.html","salidas cumplió el cierre lógico Smith QR produjo ocupaciones cero o exactas","5","1","https://pt.scribd.com/document/631304198/logica","Logica | PDF","https://pt.scribd.com/document/631304198/logica | https://www.researchgate.net/publication/356359897_Adam_Smith_y_la_hipotesis_del_desarrollo_Revista_Teorema | https://cdn.educ.ar/dinamico/UnidadHtml__get__134155d4-7a0b-11e1-83e2-ed15e3c494af/index.html | https://www.scielo.org.mx/scielo.php?lng=es&pid=S0185-16672006000300045&script=sci_arttext&tlng=es | https://www.researchgate.net/publication/395195029_La_sobrepoblacion_relativa_desde_la_logica_del_capital","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:41Z"
"""seguridad se mide otra vez después de saturar e integrar La rama""","5","false","https://s-nt-s.github.io/GSI/gsitic.wordpress.com/bloque_2.html","B2 Tecnología básica","https://s-nt-s.github.io/GSI/gsitic.wordpress.com/bloque_2.html | https://pt.scribd.com/document/564277270/Tecnologias-de-Informacion-en-los-Negocios-Cohen-5a-Edicion | https://www.opsiqai.com/es/docs | https://www.daypo.com/para-aprobar.html | https://www.scribd.com/document/611220994/Plan-Municipal-de-Desarrollo-Urbano-Atizapan-de-Zaragoza-2022","seguridad se mide otra vez después de saturar e integrar La rama","5","2","https://docs.github.com/es/desktop/working-with-your-remote-repository-on-github-or-github-enterprise/syncing-your-branch-in-github-desktop?platform=windows","Sincronización de la rama en GitHub Desktop - Documentación de GitHub","https://docs.github.com/es/desktop/working-with-your-remote-repository-on-github-or-github-enterprise/syncing-your-branch-in-github-desktop?platform=windows | https://docs.github.com/es/desktop/working-with-your-remote-repository-on-github-or-github-enterprise/syncing-your-branch-in-github-desktop?platform=windows&rebasing-your-project-branch-onto-another-branch= | https://git-scm.com/book/es/v2/Git-en-entornos-distribuidos-Manteniendo-un-proyecto.html | https://cursa.app/es/pagina/ramas-en-git-aislamiento-de-trabajo-y-evolucion-segura | https://learn.microsoft.com/es-es/azure/well-architected/mission-critical/mission-critical-deployment-testing","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:47Z"
"""simulado dos semillas no permiten establecer un ranking ni estimar fiabilidad industrial""","5","false","https://pt.scribd.com/document/804435838/Anfir-2020","Anfir 2020 | PDF | Economia | Economias","https://pt.scribd.com/document/804435838/Anfir-2020 | https://pt.scribd.com/document/431176692/ristie21-pdf | https://pt.scribd.com/document/793938556/Livro-de-Resumos-Trabalhos-Cientificos-2019 | https://abcdocz.com/doc/1666257/descargar-en-pdf---revista-ria | https://pt.scribd.com/document/499348608/Resumo-Anais-Wipis2015-Chile","simulado dos semillas no permiten establecer un ranking ni estimar fiabilidad industrial","5","4","https://www.gob.mx/snics/acciones-y-programas/reglas-para-la-calificacion-de-semillas-de-industriales","Reglas para la calificación de semillas de Industriales | Servicio Nacional de Inspección y Certificación de Semillas | Gobierno | gob.mx","https://www.gob.mx/snics/acciones-y-programas/reglas-para-la-calificacion-de-semillas-de-industriales | https://www.gob.mx/snics/acciones-y-programas/normatividad-para-la-calificacion-de-semillas | https://www.gob.mx/snics/acciones-y-programas/reglas-para-la-calificacion-de-semillas-240518 | https://www.argentina.gob.ar/inase/vigor-en-semillas | https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX%3A31968R1470","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:50Z"
"""tablas o macros generadas parámetros de protocolo y ejemplos analíticos permanecen declarados""","5","false","https://sidof.segob.gob.mx/notas/docFuente/5589820","ACUERDO por el que la Comisión Reguladora de Energía expide la Norma Oficial Mexicana NOM-017-CRE-2019, Métodos de medición de variables para el cálculo del porcentaje de energía libre de combustible y procedimiento para la evaluación de la conformidad","https://sidof.segob.gob.mx/notas/docFuente/5589820 | https://docs.python.org/es/3.13/whatsnew/3.12.html | https://dof.gob.mx/nota_detalle_popup.php?codigo=5589820 | https://www.boe.es/buscar/doc.php?id=BOE-A-2013-9463 | https://www.opsiqai.com/es/docs","tablas o macros generadas parámetros de protocolo y ejemplos analíticos permanecen declarados","5","2","https://developers.google.com/analytics/devguides/collection/protocol/ga4/reference?hl=es","Referencia de Measurement Protocol  |  Google Analytics  |  Google for Developers","https://developers.google.com/analytics/devguides/collection/protocol/ga4/reference?hl=es | https://developers.google.com/analytics/devguides/collection/protocol/ga4?hl=es-419 | https://support.microsoft.com/es-ES/Access/create-a-data-macro | https://support.google.com/analytics/answer/9900444?hl=es | https://developers.google.com/analytics/devguides/collection/protocol/ga4/reference?hl=es-419","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:53Z"
"""velocidad propias el objetivo y los conflictos vecinales cada robot selecciona una""","5","false","https://id.scribd.com/document/469016559/MANUAL-DE-PLANEACION-Y-DISENO-PARA-LA-ADMINISTRACION-DEL-TRANSITO-Y-EL-TRANSPORTE-pdf","Manual de Planeación y Diseño para La Administración Del Tránsito y El Transporte PDF | PDF | Transporte | Transporte público","https://id.scribd.com/document/469016559/MANUAL-DE-PLANEACION-Y-DISENO-PARA-LA-ADMINISTRACION-DEL-TRANSITO-Y-EL-TRANSPORTE-pdf | https://studylib.net/doc/27965970/-salvese-quien-pueda---el-futuro-del-traba---andres-oppen... | https://www.programadelfin.com.mx/web-delfin2020/recursos/memoriaverano2020/paginas/resumenes-est-d.htm | https://pt.scribd.com/document/431083767/Guia-DE-DOCENTE-GRADO-9-pdf | https://pt.scribd.com/document/369747035/GUIA-DE-REPASO-2016-I-pdf","velocidad propias el objetivo y los conflictos vecinales cada robot selecciona una","5","3","https://bibliotecadigital.univalle.edu.co/bitstream/10893/15366/1/CB-0560864.pdf","Universidad del Valle","https://bibliotecadigital.univalle.edu.co/bitstream/10893/15366/1/CB-0560864.pdf | https://mediateca.educa.madrid.org/video/f1sf6aa6q7j81me4 | https://es.wikipedia.org/wiki/Inteligencia_de_enjambre | https://www.researchgate.net/publication/228833582_RoboCoT_Simulador_de_Colonias_de_Robots_Moviles | https://www.researchgate.net/publication/278079643_Toma_de_Decisiones_en_Robotica","ORIGINAL","No exact phrase in returned snippets; open-query run below five words.","2026-09-08T23:18:58Z"
