scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_engine,method_payoff_signal,method_role,method_recommended_phase,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,n,scalar_feasible_rate_mean,wrench_feasible_rate_mean,false_positive_rate_mean,false_positive_given_scalar_rate_mean,assigned_loads_mean,feasible_assigned_loads_mean,infeasible_assigned_loads_mean,feasible_available_loads_mean,relative_feasibility_mean,feasible_coverage_mean,precision_given_assigned_mean,fp_given_assigned_mean,wrench_residual_norm_mean,max_wrench_residual_norm_mean,wrench_residual_feasible_available_mean,max_wrench_residual_feasible_available_mean,wrench_margin_mean,torque_error_nm_mean,force_error_n_mean,slot_coverage_ratio_mean,complementarity_gain_mean,scalar_wrench_success_gap_mean,slot_conflict_count_mean,assignment_valid_mean,travel_distance_m_mean,estimated_arrival_time_s_mean,energy_proxy_wh_mean,communication_messages_mean,runtime_ms_mean,score_value_mean,oracle_score_value_mean,signed_score_delta_vs_oracle_mean,oracle_dominance_violation_mean,optimality_gap_vs_wrench_oracle_mean,captured_reward_mean,oracle_reward_mean
off_center_com,smith_wrench_marginal_guarded,Smith-QR wrench marginal guarded,model_based,decentralized,proposed,smith_qr_delta_rho_guarded_local_repair,proposed_wrench_guarded_repair,smith,delta_rho_marginal_plus_wrench_abstention_guard,guarded_local_repair_proposal,A,model_based_tuning_optional,distributed_smith_qr_delta_rho_with_certified_guard,local_marginal_wrench_scores_plus_local_repair,0,7,False,False,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.1401754250991378,1.1401754250991378,0.0,0.0,-1.0901754250991378,42.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,50.24741000961512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
off_center_com,smith_wrench_pairs_guarded,Smith-QR pair repair guarded,model_based,decentralized,proposed,pair_aware_wrench_guarded_repair,proposed_wrench_guarded_repair,smith_pair_repair,pairwise_delta_rho_plus_wrench_abstention_guard,pair_complementarity_repair_proposal,A,model_based_tuning_optional,distributed_pair_aware_smith_guarded_repair,local_pair_complementarity_plus_wrench_guard,0,8,False,False,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.1401754250991378,1.1401754250991378,0.0,0.0,-1.0901754250991378,42.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,264.13090331479907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
off_center_com,support_dual_wrench_market,Residual-support wrench market,model_based,decentralized,proposed,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A,model_based_tuning_optional,distributed_residual_support_wrench_market,current_residual_wrench_direction,0,5,False,False,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2032779178103031,0.2032779178103031,0.0,0.0,-0.15327791781030312,6.791670291059913,10.130750090046966,1.0,0.08999532033046313,1.0,0.0,1.0,7.670257318547976,6.221511241688623,45.03543927765713,18.0,12.537773329919824,-4.867871690275974,0.0,-4.867871690275974,0.0,0.08615702106683143,0.0,0.0
off_center_com,support_dual_wrench_market_guarded,Residual-support wrench market guarded,model_based,decentralized,proposed,residual_support_guarded_local_repair,proposed_wrench_guarded_repair,residual_support_market,current_residual_wrench_direction_plus_abstention_guard,guarded_local_repair_proposal,A,model_based_tuning_optional,distributed_residual_support_market_with_certified_guard,current_residual_direction_plus_local_repair,0,7,False,False,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.1401754250991378,1.1401754250991378,0.0,0.0,-1.0901754250991378,42.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,28.965833333010476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
off_center_com,wrench_oracle,Wrench oracle,model_based_oracle,centralized,reference,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A,none,centralized_exact_role_slot_search,centralized_all_robot_slot_pairs,0,3,False,False,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.1401754250991378,1.1401754250991378,0.0,0.0,-1.0901754250991378,42.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,207.5613400161577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
one_sided_push,bnn_wrench_deficit,BNN wrench deficit,model_based,decentralized,baseline,bnn_wrench_deficit,wrench_dynamics_baseline,bnn,positive_excess_wrench_deficit,engine_ablation,B,none,distributed_bnn_wrench_deficit_rule,positive_excess_wrench_scores,0,4,False,False,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000002095478,0.9000000002095478,0.0,0.0,-0.8500000002095476,4.8789180479908955e-20,54.000000012572855,1.0,1.295260195396016e-16,1.0,0.0,1.0,3.972862729884608,3.2721586419564637,24.00039002773907,15.0,32.41338334046304,-12.589674550119415,0.0,-12.589674550119415,0.0,0.2463732788673076,0.0,0.0
one_sided_push,capacity_greedy_slots,Capacity greedy slots,classic,decentralized,baseline,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A,none,distributed_capacity_slot_rule,local_robot_load_slots,0,0,False,False,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.90000000011296,0.90000000011296,0.0,0.0,-0.8500000001129603,2.0915408044831452e-13,54.0000000067776,0.6666666666666669,0.0,1.0,0.0,1.0,5.696033453747705,7.193393577282756,33.398323229782,15.0,0.21962333703413606,-12.465051564325018,0.0,-12.465051564325018,0.0,0.24393447288307277,0.0,0.0
one_sided_push,cbba_slots,CBBA slots,sota,decentralized,baseline,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A,none,distributed_slot_bundle_auction_proxy,auction_robot_slot_bids,0,3,False,False,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000000013088,0.9000000000013088,0.0,0.0,-0.850000000001309,1.283378894677009e-12,54.00000000007854,0.3333333333333334,0.0,0.0,0.0,1.0,0.631611140065689,1.0302450700615806,3.957910256414315,15.0,24.2477066659679,-12.23955828882367,0.0,-12.23955828882367,0.0,0.23952168862668632,0.0,0.0
one_sided_push,hungarian_slots,Hungarian slots,classic,centralized,baseline,hungarian_robot_slot_cost,classic_centralized_baseline,hungarian,robot_slot_cost_only,classic_baseline,A,none,centralized_robot_slot_hungarian,centralized_robot_slot_cost_matrix,0,0,False,False,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000002095478,0.9000000002095478,0.0,0.0,-0.8500000002095476,4.8789180479908955e-20,54.000000012572855,1.0,1.295260195396016e-16,1.0,0.0,1.0,3.8838845203875296,2.981376595186353,23.375675446657592,15.0,0.07261334297557671,-12.588294454314912,0.0,-12.588294454314912,0.0,0.24634627112162252,0.0,0.0
one_sided_push,oracle_scalar_assignment,Oracle scalar assignment,model_based_oracle,centralized,reference,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A,none,centralized_exact_scalar_search,centralized_all_robot_slot_pairs,0,2,False,False,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000002095478,0.9000000002095478,0.0,0.0,-0.8500000002095476,4.8789180479908955e-20,54.000000012572855,1.0,1.295260195396016e-16,1.0,0.0,1.0,3.8838845203875296,2.981376595186353,23.375675446657592,15.0,4.571793333161622,-12.588294454314912,0.0,-12.588294454314912,0.0,0.24634627112162252,0.0,0.0
one_sided_push,replicator_wrench_deficit,Replicator wrench deficit,model_based,decentralized,baseline,replicator_wrench_deficit,wrench_dynamics_baseline,replicator,wrench_deficit_minus_rho,engine_ablation,B,none,distributed_replicator_wrench_deficit_rule,local_wrench_deficit_scores,0,4,False,False,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000002095478,0.9000000002095478,0.0,0.0,-0.8500000002095476,4.8789180479908955e-20,54.000000012572855,1.0,1.295260195396016e-16,1.0,0.0,1.0,3.972862729884608,3.2721586419564637,24.00039002773907,15.0,31.882923337010045,-12.589674550119415,0.0,-12.589674550119415,0.0,0.2463732788673076,0.0,0.0
one_sided_push,smith_wrench_deficit,Smith-QR wrench deficit,model_based,decentralized,proposed,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A,model_based_tuning_optional,distributed_smith_qr_wrench_deficit_rule,local_wrench_deficit_scores,0,5,False,False,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000002095478,0.9000000002095478,0.0,0.0,-0.8500000002095476,4.8789180479908955e-20,54.000000012572855,1.0,1.295260195396016e-16,1.0,0.0,1.0,3.972862729884608,3.2721586419564637,24.00039002773907,15.0,31.927340008163203,-12.589674550119415,0.0,-12.589674550119415,0.0,0.2463732788673076,0.0,0.0
one_sided_push,smith_wrench_marginal,Smith-QR wrench marginal,model_based,decentralized,proposed,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A,model_based_tuning_optional,distributed_smith_qr_delta_rho_rule,local_marginal_wrench_scores,0,5,False,False,30,0.9333333333333333,0.0,0.9333333333333333,0.9333333333333333,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.900000000162256,0.900000000162256,0.0,0.0,-0.8500000001622557,3.0425529701463713e-13,54.00000000973535,0.8111111111111112,0.0,0.9333333333333333,0.0,1.0,2.486254536470541,2.177158460499712,14.786713784805105,15.0,29.661206668242812,-12.482228413147318,0.0,-12.482228413147318,0.0,0.2442706147386951,0.0,0.0
one_sided_push,smith_wrench_marginal_guarded,Smith-QR wrench marginal guarded,model_based,decentralized,proposed,smith_qr_delta_rho_guarded_local_repair,proposed_wrench_guarded_repair,smith,delta_rho_marginal_plus_wrench_abstention_guard,guarded_local_repair_proposal,A,model_based_tuning_optional,distributed_smith_qr_delta_rho_with_certified_guard,local_marginal_wrench_scores_plus_local_repair,0,7,False,False,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8999999999999998,0.8999999999999998,0.0,0.0,-0.8500000000000002,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,60.693806662069015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
one_sided_push,smith_wrench_pairs_guarded,Smith-QR pair repair guarded,model_based,decentralized,proposed,pair_aware_wrench_guarded_repair,proposed_wrench_guarded_repair,smith_pair_repair,pairwise_delta_rho_plus_wrench_abstention_guard,pair_complementarity_repair_proposal,A,model_based_tuning_optional,distributed_pair_aware_smith_guarded_repair,local_pair_complementarity_plus_wrench_guard,0,8,False,False,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8999999999999998,0.8999999999999998,0.0,0.0,-0.8500000000000002,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,241.24317332947007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
one_sided_push,support_dual_wrench_market,Residual-support wrench market,model_based,decentralized,proposed,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A,model_based_tuning_optional,distributed_residual_support_wrench_market,current_residual_wrench_direction,0,5,False,False,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000002095478,0.9000000002095478,0.0,0.0,-0.8500000002095476,4.8789180479908955e-20,54.000000012572855,1.0,1.295260195396016e-16,1.0,0.0,1.0,3.972862729884608,3.2721586419564637,24.00039002773907,15.0,9.093496669083834,-12.589674550119415,0.0,-12.589674550119415,0.0,0.2463732788673076,0.0,0.0
one_sided_push,support_dual_wrench_market_guarded,Residual-support wrench market guarded,model_based,decentralized,proposed,residual_support_guarded_local_repair,proposed_wrench_guarded_repair,residual_support_market,current_residual_wrench_direction_plus_abstention_guard,guarded_local_repair_proposal,A,model_based_tuning_optional,distributed_residual_support_market_with_certified_guard,current_residual_direction_plus_local_repair,0,7,False,False,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8999999999999998,0.8999999999999998,0.0,0.0,-0.8500000000000002,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,38.703163352329284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
one_sided_push,wrench_oracle,Wrench oracle,model_based_oracle,centralized,reference,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A,none,centralized_exact_role_slot_search,centralized_all_robot_slot_pairs,0,3,False,False,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8999999999999998,0.8999999999999998,0.0,0.0,-0.8500000000000002,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,133.53312999242917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
point_load_degenerate,bnn_wrench_deficit,BNN wrench deficit,model_based,decentralized,baseline,bnn_wrench_deficit,wrench_dynamics_baseline,bnn,positive_excess_wrench_deficit,engine_ablation,B,none,distributed_bnn_wrench_deficit_rule,positive_excess_wrench_scores,0,4,False,False,30,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999978,0.0,1.4210854715202004e-14,1.0,0.17701444435752614,0.0,0.0,1.0,3.5860708659341,4.034508198466072,20.65964853713052,8.0,11.164403326498965,39.69663732534023,39.704650280187565,-0.008012954847324257,0.0,0.00020177763869429425,2.0,2.0
point_load_degenerate,capacity_greedy_slots,Capacity greedy slots,classic,decentralized,baseline,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A,none,distributed_capacity_slot_rule,local_robot_load_slots,0,0,False,False,30,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999978,0.0,1.4210854715202004e-14,1.0,0.17432660075352768,0.0,0.0,1.0,6.575104735137501,7.458212798848948,38.878101428960925,8.0,0.170256655352811,39.65165969246387,39.704650280187565,-0.052990587723681176,0.0,0.001334502737105297,2.0,2.0
point_load_degenerate,cbba_slots,CBBA slots,sota,decentralized,baseline,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A,none,distributed_slot_bundle_auction_proxy,auction_robot_slot_bids,0,3,False,False,30,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999978,0.0,1.4210854715202004e-14,1.0,0.174807773132291,0.0,0.0,1.0,4.623704753419942,5.4340586455033355,27.29054182595302,8.0,9.343339995636294,39.680870272045986,39.704650280187565,-0.023780008141566118,0.0,0.0005989128239313256,2.0,2.0
point_load_degenerate,hungarian_slots,Hungarian slots,classic,centralized,baseline,hungarian_robot_slot_cost,classic_centralized_baseline,hungarian,robot_slot_cost_only,classic_baseline,A,none,centralized_robot_slot_hungarian,centralized_robot_slot_cost_matrix,0,0,False,False,30,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999978,0.0,1.4210854715202004e-14,1.0,0.18195314434643037,0.0,0.0,1.0,3.024134203018839,3.1851272601848697,18.12021875244767,8.0,0.05319332703948021,39.704650280187565,39.704650280187565,0.0,0.0,0.0,2.0,2.0
point_load_degenerate,oracle_scalar_assignment,Oracle scalar assignment,model_based_oracle,centralized,reference,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A,none,centralized_exact_scalar_search,centralized_all_robot_slot_pairs,0,2,False,False,30,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999978,0.0,1.4210854715202004e-14,1.0,0.18195314434643037,0.0,0.0,1.0,3.024134203018839,3.1851272601848697,18.12021875244767,8.0,0.7968900065558652,39.704650280187565,39.704650280187565,0.0,0.0,0.0,2.0,2.0
point_load_degenerate,replicator_wrench_deficit,Replicator wrench deficit,model_based,decentralized,baseline,replicator_wrench_deficit,wrench_dynamics_baseline,replicator,wrench_deficit_minus_rho,engine_ablation,B,none,distributed_replicator_wrench_deficit_rule,local_wrench_deficit_scores,0,4,False,False,30,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999978,0.0,1.4210854715202004e-14,1.0,0.17701444435752614,0.0,0.0,1.0,3.5860708659341,4.034508198466072,20.65964853713052,8.0,10.964120004791766,39.69663732534023,39.704650280187565,-0.008012954847324257,0.0,0.00020177763869429425,2.0,2.0
point_load_degenerate,smith_wrench_deficit,Smith-QR wrench deficit,model_based,decentralized,proposed,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A,model_based_tuning_optional,distributed_smith_qr_wrench_deficit_rule,local_wrench_deficit_scores,0,5,False,False,30,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999978,0.0,1.4210854715202004e-14,1.0,0.17660710444816552,0.0,0.0,1.0,3.7741857936415713,4.27537230897056,22.38805855019882,8.0,10.549313334437707,39.6935157412012,39.704650280187565,-0.01113453898634802,0.0,0.000280386933695391,2.0,2.0
point_load_degenerate,smith_wrench_marginal,Smith-QR wrench marginal,model_based,decentralized,proposed,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A,model_based_tuning_optional,distributed_smith_qr_delta_rho_rule,local_marginal_wrench_scores,0,5,False,False,30,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999978,0.0,1.4210854715202004e-14,1.0,0.17701444435752614,0.0,0.0,1.0,3.5860708659341,4.034508198466072,20.65964853713052,8.0,10.527376675357422,39.69663732534023,39.704650280187565,-0.008012954847324257,0.0,0.00020177763869429425,2.0,2.0
point_load_degenerate,smith_wrench_marginal_guarded,Smith-QR wrench marginal guarded,model_based,decentralized,proposed,smith_qr_delta_rho_guarded_local_repair,proposed_wrench_guarded_repair,smith,delta_rho_marginal_plus_wrench_abstention_guard,guarded_local_repair_proposal,A,model_based_tuning_optional,distributed_smith_qr_delta_rho_with_certified_guard,local_marginal_wrench_scores_plus_local_repair,0,7,False,False,30,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999978,0.0,1.4210854715202004e-14,1.0,0.17701444435752614,0.0,0.0,1.0,3.5860708659341,4.034508198466072,20.65964853713052,8.0,11.443909994947413,39.69663732534023,39.704650280187565,-0.008012954847324257,0.0,0.00020177763869429425,2.0,2.0
point_load_degenerate,smith_wrench_pairs_guarded,Smith-QR pair repair guarded,model_based,decentralized,proposed,pair_aware_wrench_guarded_repair,proposed_wrench_guarded_repair,smith_pair_repair,pairwise_delta_rho_plus_wrench_abstention_guard,pair_complementarity_repair_proposal,A,model_based_tuning_optional,distributed_pair_aware_smith_guarded_repair,local_pair_complementarity_plus_wrench_guard,0,8,False,False,30,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999978,0.0,1.4210854715202004e-14,1.0,0.18195314434643037,0.0,0.0,1.0,3.024134203018839,3.1851272601848697,18.12021875244767,8.0,11.124899991167089,39.704650280187565,39.704650280187565,0.0,0.0,0.0,2.0,2.0
point_load_degenerate,support_dual_wrench_market,Residual-support wrench market,model_based,decentralized,proposed,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A,model_based_tuning_optional,distributed_residual_support_wrench_market,current_residual_wrench_direction,0,5,False,False,30,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999978,0.0,1.4210854715202004e-14,1.0,0.17687076015796005,0.0,0.0,1.0,3.749929472728454,4.127010850419467,21.951229155299735,8.0,3.5204600115927556,39.694025231749606,39.704650280187565,-0.010625048437941587,0.0,0.00026755387240158876,2.0,2.0
point_load_degenerate,support_dual_wrench_market_guarded,Residual-support wrench market guarded,model_based,decentralized,proposed,residual_support_guarded_local_repair,proposed_wrench_guarded_repair,residual_support_market,current_residual_wrench_direction_plus_abstention_guard,guarded_local_repair_proposal,A,model_based_tuning_optional,distributed_residual_support_market_with_certified_guard,current_residual_direction_plus_local_repair,0,7,False,False,30,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999978,0.0,1.4210854715202004e-14,1.0,0.17687076015796005,0.0,0.0,1.0,3.749929472728454,4.127010850419467,21.951229155299735,8.0,4.366313332381348,39.694025231749606,39.704650280187565,-0.010625048437941587,0.0,0.00026755387240158876,2.0,2.0
point_load_degenerate,wrench_oracle,Wrench oracle,model_based_oracle,centralized,reference,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A,none,centralized_exact_role_slot_search,centralized_all_robot_slot_pairs,0,3,False,False,30,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999978,0.0,1.4210854715202004e-14,1.0,0.18195314434643037,0.0,0.0,1.0,3.024134203018839,3.1851272601848697,18.12021875244767,8.0,9.445613339388123,39.704650280187565,39.704650280187565,0.0,0.0,0.0,2.0,2.0
slot_saturation,bnn_wrench_deficit,BNN wrench deficit,model_based,decentralized,baseline,bnn_wrench_deficit,wrench_dynamics_baseline,bnn,positive_excess_wrench_deficit,engine_ablation,B,none,distributed_bnn_wrench_deficit_rule,positive_excess_wrench_scores,0,4,False,False,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0383648751742083,1.0383648751742083,0.0,0.0,-0.9883648751742081,62.251799829731276,2.0628491154047834,1.0,0.4055108413530435,1.0,0.0,1.0,4.473920972292356,5.654213591423361,27.257235075350643,12.0,19.670476667427767,-13.414739401552676,0.0,-13.414739401552676,0.0,0.22320697839521922,0.0,0.0
slot_saturation,capacity_greedy_slots,Capacity greedy slots,classic,decentralized,baseline,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A,none,distributed_capacity_slot_rule,local_robot_load_slots,0,0,False,False,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.026194583167512,1.026194583167512,0.0,0.0,-0.9761945831675121,61.56305892658414,0.8531976534598795,1.0,0.4176811333597395,1.0,0.0,1.0,7.075340669609062,7.5650302885986935,42.97145830706585,12.0,0.20288334538539252,-13.301030191199004,0.0,-13.301030191199004,0.0,0.22131497822294513,0.0,0.0
slot_saturation,cbba_slots,CBBA slots,sota,decentralized,baseline,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A,none,distributed_slot_bundle_auction_proxy,auction_robot_slot_bids,0,3,False,False,30,0.9333333333333333,0.0,0.9333333333333333,0.9333333333333333,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0485956525103872,1.0485956525103872,0.0,0.0,-0.9985956525103873,62.87821945415026,1.816225435892375,1.0,0.39531197518606226,0.9333333333333333,0.0,1.0,3.0991150510259686,3.4855855646070846,18.28501361582352,12.0,14.418876675578455,-13.497395115783451,0.0,-13.497395115783451,0.0,0.22458228146062312,0.0,0.0
slot_saturation,hungarian_slots,Hungarian slots,classic,centralized,baseline,hungarian_robot_slot_cost,classic_centralized_baseline,hungarian,robot_slot_cost_only,classic_baseline,A,none,centralized_robot_slot_hungarian,centralized_robot_slot_cost_matrix,0,0,False,False,30,0.9666666666666667,0.0,0.9666666666666667,0.9666666666666667,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0481107891921093,1.0481107891921093,0.0,0.0,-0.998110789192109,62.85480312564999,1.7256735908694887,1.0,0.39578146548606497,0.9666666666666667,0.0,1.0,2.688487485916902,2.779723095676336,15.590603681658184,12.0,0.06995666384076078,-13.484226546666815,0.0,-13.484226546666815,0.0,0.22436317049362417,0.0,0.0
slot_saturation,oracle_scalar_assignment,Oracle scalar assignment,model_based_oracle,centralized,reference,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A,none,centralized_exact_scalar_search,centralized_all_robot_slot_pairs,0,2,False,False,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.047159343691986,1.047159343691986,0.0,0.0,-0.997159343691986,62.79694246172377,1.750723504597011,1.0,0.3967174110771489,1.0,0.0,1.0,2.6909588823982276,2.7991657353341677,15.669413259438148,12.0,1.329606674456348,-13.474703544847538,0.0,-13.474703544847538,0.0,0.2242047178843184,0.0,0.0
slot_saturation,replicator_wrench_deficit,Replicator wrench deficit,model_based,decentralized,baseline,replicator_wrench_deficit,wrench_dynamics_baseline,replicator,wrench_deficit_minus_rho,engine_ablation,B,none,distributed_replicator_wrench_deficit_rule,local_wrench_deficit_scores,0,4,False,False,30,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0388265099621359,1.0388265099621359,0.0,0.0,-0.9888265099621357,62.28264789853093,2.0166985035179548,1.0,0.40504920656511595,1.0,0.0,1.0,4.270075175849505,5.252800300993456,25.606427143544167,12.0,18.939586674484115,-13.415469664358994,0.0,-13.415469664358994,0.0,0.22321912919066544,0.0,0.0
